episode,step,month,day_type,non_shiftable_load,soc_mean,soc_min,soc_max,soc_std,action_mean,action_std,action_min,action_max,step_count,step_net_consumption_kwh,grid_import_kwh,grid_export_kwh,solar_generation_kwh,non_shiftable_load_kwh,electricity_price,step_cost,carbon_intensity,step_carbon_kg,outdoor_temperature,indoor_temperature,indoor_temperature_setpoint,thermal_discomfort,constraint_violation,cost,cost_building_soc,cost_ev_departure,cost_ev_departure_avoidable,cost_ev_departure_unavoidable,ev_departure_departures,ev_departure_deficit_kwh,ev_impossible_request_count,battery_abuse_kwh,solar_waste_kwh,reward,citylearn_electricity_consumption_total,citylearn_carbon_emissions_total,citylearn_cost_total,citylearn_daily_peak_average,citylearn_all_time_peak_average,citylearn_ramping_average,citylearn_discomfort_proportion,citylearn_zero_net_energy
0,11,0.25,0.0669872984290123,0.37523359060287476,0.3285049781143461,0.0,1.0,0.3835475807515828,0.0701768696308136,0.6025248765945435,-0.9876771569252014,0.9656569361686707,11.0,10.148783087730408,10.148783087730408,0.0,-8.553,,0.14512999355793,1.472892824143143,0.21287168562412262,2.16038856291876,20.899999618530273,nan,0.0,0.0,1.0,0.5226422243369253,0.052631578947368474,0.47001064538955684,0.47001064538955684,0.0,1,0.47001064538955684,0.0,0.27511581420898495,13.127227574586868,-10.148783087730408,,,,,,,,
0,12,0.25,0.0669872984290123,0.5313180088996887,0.3077435265569126,0.0,1.0,0.3686834505954439,0.0933922678232193,0.5540494918823242,-0.9415618181228638,0.9894379377365112,12.0,-17.480698980391026,0.0,17.480698980391026,-9.117900146484375,,0.12499000132083893,0.0,0.2257099151611328,0.0,20.899999618530273,nan,0.0,0.0,1.0,0.6037250404608877,0.052631578947368474,0.5510934615135192,0.5510934615135192,0.0,2,0.5510934615135192,0.0,0.7898690795898446,23.36198066174984,17.480698980391026,,,,,,,,
0,13,0.25,0.0669872984290123,0.30142101645469666,0.31926946736433925,0.0,1.0,0.36367369870989014,0.0065839565359056,0.6077806949615479,-0.9826743006706238,0.8295760154724121,13.0,-30.162814408540726,0.0,30.162814408540726,-9.015150146484375,,0.1390099972486496,0.0,0.23460789024829865,0.0,20.899999618530273,nan,0.0,0.0,1.0,0.6215248995078237,0.052631578947368474,0.5688933205604553,0.5688933205604553,0.0,1,0.5688933205604553,0.0,1.1030117034912124,31.99842393398285,30.162814408540726,,,,,,,,
0,14,0.25,0.0669872984290123,0.3480282723903656,0.3111400762025048,0.0,1.0,0.36343747436542434,-0.030328664928674698,0.6253733038902283,-0.9977991580963135,0.9243128895759583,14.0,-44.0135508030653,0.0,44.0135508030653,-8.276099853515625,,0.14512999355793,0.0,0.24286070466041565,0.0,20.899999618530273,nan,0.0,0.0,1.0,1.1479599182856712,0.052631578947368474,1.0953283393383026,1.0953283393383026,0.0,4,1.0953283393383026,0.0,1.0953377532958997,33.92176651954651,44.0135508030653,,,,,,,,
0,15,0.25,0.0669872984290123,0.20586757361888885,0.30387335292556705,0.0,1.0,0.3657364196128982,0.012689783237874508,0.5543518662452698,-0.9528916478157043,0.8100662231445312,15.0,2.04016150534153,2.04016150534153,0.0,-6.97530029296875,,0.14065000414848328,0.28694872418986206,0.24223925173282623,0.49420719646804856,20.899999618530273,nan,0.0,0.0,1.0,0.5723311000121267,0.052631578947368474,0.5196995210647583,0.5196995210647583,0.0,1,0.5196995210647583,0.0,0.6103360748291025,27.908600687980652,-2.04016150534153,,,,,,,,
0,16,0.25,0.0669872984290123,0.11231599748134613,0.290663200266221,0.0,1.0,0.36263517830734776,-0.14256951212882996,0.556648313999176,-0.9912271499633789,0.8669664263725281,16.0,-38.65703761577606,0.0,38.65703761577606,-5.069099853515625,,0.1447799950838089,0.0,0.24268029630184174,0.0,20.899999618530273,nan,0.0,0.0,1.0,0.5185201459181936,0.052631578947368474,0.46588856697082515,0.46588856697082515,0.0,1,0.46588856697082515,0.0,0.0,52.9796205163002,38.65703761577606,,,,,,,,
0,17,0.25,0.0669872984290123,0.24025489389896393,0.28369330888723626,0.0,1.0,0.36301571720025305,0.2484300285577774,0.5006783604621887,-0.7579768300056458,0.9757986068725586,17.0,42.74848523736,42.74848523736,0.0,-2.9112000732421874,,0.14201000332832336,6.070712530838276,0.2452496737241745,10.48405205666523,20.899999618530273,nan,0.0,0.0,1.0,0.4444107108367117,0.052631578947368474,0.3917791318893432,0.3917791318893432,0.0,1,0.3917791318893432,0.0,0.8672790527343764,4.456689104437828,-42.74848523736,,,,,,,,
0,18,0.25,0.0669872984290123,0.13187842071056366,0.27905089340364453,0.0,1.0,0.35922837475902225,0.0390128418803215,0.5871251225471497,-0.904599130153656,0.9925417304039001,18.0,15.253011584281921,15.253011584281921,0.0,-0.9869000244140625,,0.14012999832630157,2.137404487776484,0.24614694714546204,3.7544822362453623,20.899999618530273,nan,0.0,0.0,1.0,0.40779673984176235,0.052631578947368474,0.35516516089439387,0.35516516089439387,0.0,1,0.35516516089439387,0.0,1.659992523193361,23.7865389585495,-15.253011584281921,,,,,,,,
0,19,0.25,0.0669872984290123,0.11107313632965088,0.29236071962512966,0.0,1.0,0.3540242367414006,0.24100644886493683,0.5512915253639221,-0.7376776933670044,0.9867979884147644,19.0,64.86343123018742,64.86343123018742,0.0,-0.07479999732971192,,0.1473899930715561,9.560220679614678,0.24275939166545868,15.74620710677461,20.899999618530273,nan,0.0,0.0,1.0,0.3838817768347891,0.052631578947368474,0.3312501978874206,0.3312501978874206,0.0,1,0.3312501978874206,0.0,1.2301815032958998,0.5404621511697769,-64.86343123018742,,,,,,,,
0,20,0.25,0.0669872984290123,0.10241669416427612,0.27201355040818825,0.0,1.0,0.3557712841193637,0.00021099127479828894,0.5866516828536987,-0.9726387858390808,0.94468092918396,20.0,10.260428451001644,10.260428451001644,0.0,-0.0,,0.14800000190734863,1.5185434303184575,0.24150946736335754,2.477990610121247,20.899999618530273,nan,0.0,0.0,1.0,0.3563883595717581,0.052631578947368474,0.3037567806243896,0.3037567806243896,0.0,1,0.3037567806243896,0.0,1.919802703857424,4.644393444061279,-10.260428451001644,,,,,,,,
0,21,0.25,0.0669872984290123,2.2743441852046686e-10,0.29828524732283307,0.0,1.0,0.3465687187837995,-0.011213774792850018,0.6247071027755737,-0.9663357734680176,0.972292423248291,21.0,21.956766486167908,21.956766486167908,0.0,-0.0,,0.153329998254776,3.3666309670046495,0.24358908832073212,5.3484287308368454,20.899999618530273,nan,0.0,0.0,1.0,0.4247084551108511,0.052631578947368474,0.3720768761634826,0.3720768761634826,0.0,1,0.3720768761634826,0.0,1.6456828308105487,7.142292380332947,-21.956766486167908,,,,,,,,
0,22,0.25,0.0669872984290123,2.2743441852046686e-10,0.2714578414037861,0.0,1.0,0.3491684164477322,0.02644851617515087,0.554710328578949,-0.9766794443130493,0.9742879867553711,22.0,42.122828694060445,42.122828694060445,0.0,-0.0,,0.15942999720573425,6.715642460991679,0.24073919653892517,10.140615935754894,20.899999618530273,nan,0.0,0.0,1.0,0.37290185620910243,0.052631578947368474,0.32027027726173396,0.32027027726173396,0.0,1,0.32027027726173396,0.0,1.4061939239501968,12.002093315124512,-42.122828694060445,,,,,,,,
0,23,0.25,0.0669872984290123,2.2743441852046686e-10,0.2655187053088794,0.0,1.0,0.34853557492412285,0.03923758491873741,0.5206137299537659,-0.773086667060852,0.838199257850647,23.0,28.244420072995126,28.244420072995126,0.0,-0.0,,0.16508999466896057,4.662871159278648,0.22927038371562958,6.475609027961023,20.899999618530273,nan,0.0,0.0,1.0,0.3079399161589773,0.052631578947368474,0.25530833721160884,0.25530833721160884,0.0,1,0.25530833721160884,0.0,1.2920043945312514,22.103838205337524,-28.244420072995126,,,,,,,,
0,24,0.25,0.0669872984290123,2.2743441852046686e-10,0.2638053382394106,0.0,1.0,0.3469732926885718,0.007804864086210728,0.6216112971305847,-0.9981321096420288,0.9330175518989563,24.0,24.545181804336607,24.545181804336607,0.0,-0.0,,0.16500000655651093,4.049955158646293,0.2152947336435318,5.284448378796713,20.899999618530273,nan,0.0,0.0,1.0,0.4094571464312704,0.052631578947368474,0.35682556748390193,0.35682556748390193,0.0,1,0.35682556748390193,0.0,1.761932678222658,10.828433513641357,-24.545181804336607,,,,,,,,
0,25,0.25,0.0669872984290123,2.2743441852046686e-10,0.2747438147913921,0.0,1.0,0.3445765963468562,-0.1741480976343155,0.5250104069709778,-0.9401504993438721,0.910262942314148,25.0,11.103552314685658,11.103552314685658,0.0,-0.0,,0.15395000576972961,1.7093919429103517,0.19157886505126953,2.127205950484875,20.899999618530273,nan,0.0,0.0,1.0,0.41904440453178005,0.052631578947368474,0.36641282558441157,0.36641282558441157,0.0,1,0.36641282558441157,0.0,0.8289533233642588,13.041478931903839,-11.103552314685658,,,,,,,,
0,26,0.25,0.0669872984290123,2.2743441852046686e-10,0.2540949928221495,0.0,1.0,0.3482870807028707,-0.03125376254320145,0.4775383770465851,-0.9546908736228943,0.9649585485458374,26.0,-1.573657747299876,0.0,1.573657747299876,-0.0,,0.15643000602722168,0.0,0.17271360754966736,0.0,20.899999618530273,nan,0.0,0.0,1.0,0.4069653444541128,0.052631578947368474,0.35433376550674434,0.35433376550674434,0.0,1,0.35433376550674434,0.0,1.0518539428710953,8.968878090381622,1.573657747299876,,,,,,,,
0,27,0.25,0.0669872984290123,2.2743441852046686e-10,0.24891088267766753,0.0,1.0,0.34911728594998515,0.06656933575868607,0.5843648910522461,-0.9642669558525085,0.970501720905304,27.0,33.94387248476596,33.94387248476596,0.0,-0.0,,0.15181000530719757,5.1530194620591585,0.1668172925710678,5.662424907286222,20.899999618530273,nan,0.0,0.0,1.0,0.32658335497504787,0.052631578947368474,0.2739517760276794,0.2739517760276794,0.0,1,0.2739517760276794,0.0,0.9312345123291026,7.283384799957275,-33.94387248476596,,,,,,,,
0,28,0.25,0.0669872984290123,2.2743441852046686e-10,0.2586992769806738,0.0,1.0,0.3439671286767199,-0.0415077842772007,0.5213408470153809,-0.9428209662437439,0.847440779209137,28.0,-4.485551625490189,0.0,4.485551625490189,-0.0,,0.14499999582767487,0.0,0.16352854669094086,0.0,20.899999618530273,nan,0.0,0.0,1.0,0.33573892643577175,0.052631578947368474,0.28310734748840327,0.28310734748840327,0.0,1,0.28310734748840327,0.0,0.7914758300781259,21.820270657539368,4.485551625490189,,,,,,,,
0,29,0.25,0.0669872984290123,2.2743441852046686e-10,0.26810286512138587,0.0,1.0,0.3481246033010032,0.0017489745514467359,0.6476987600326538,-0.9313800930976868,0.9861437678337097,29.0,28.725826919078827,28.725826919078827,0.0,-0.0,,0.1447799950838089,4.158925080122578,0.16253122687339783,4.668843892110759,20.899999618530273,nan,0.0,0.0,1.0,0.44059801032668666,0.052631578947368474,0.3879664313793182,0.3879664313793182,0.0,1,0.3879664313793182,0.0,1.4675662231445332,18.824106633663177,-28.725826919078827,,,,,,,,
0,30,0.25,0.0669872984290123,4.373735817964075e-10,0.2636680941621208,0.0,1.0,0.34616563025478386,0.07685483992099762,0.570712149143219,-0.9424754977226257,0.9966569542884827,30.0,18.044426012784243,18.044426012784243,0.0,-0.16915000534057617,,0.1496499925851822,2.7003482190170307,0.16735874116420746,3.01989242253025,20.899999618530273,nan,0.0,0.0,1.0,0.37676590612060146,0.052631578947368474,0.324134327173233,0.324134327173233,0.0,1,0.324134327173233,0.0,1.7810164642334,5.0193396508693695,-18.044426012784243,,,,,,,,
0,31,0.25,0.0669872984290123,0.030638093128800392,0.2441054763381972,0.0,1.0,0.3483322243835874,-0.17577196657657623,0.6065990328788757,-0.9642080068588257,0.9862295985221863,31.0,14.099435597658157,14.099435597658157,0.0,-1.3154500122070312,,0.153329998254776,2.161866435582252,0.17076149582862854,2.40764071299552,20.899999618530273,nan,0.0,0.0,1.0,0.40366911819106654,0.052631578947368474,0.35103753924369807,0.35103753924369807,0.0,1,0.35103753924369807,0.0,0.9674465942382824,8.899828910827637,-14.099435597658157,,,,,,,,
0,32,0.25,0.0669872984290123,0.055681027472019196,0.2508203240440172,0.0,1.0,0.34533272680182425,-0.01764228753745556,0.6198379993438721,-0.8983961939811707,0.9866980910301208,32.0,2.0875783264636993,2.0875783264636993,0.0,-3.233099853515625,,0.15443000197410583,0.32238472507688964,0.1838895082473755,0.38388375188128876,20.899999618530273,nan,0.0,0.0,1.0,1.1206018631709251,0.052631578947368474,1.0679702842235566,1.0679702842235566,0.0,3,1.0679702842235566,0.0,1.0680874633789075,11.532514184713364,-2.0875783264636993,,,,,,,,
0,33,0.25,0.0669872984290123,0.050459638237953186,0.14794249657322378,0.0,0.8363636136054993,0.2402142168373904,0.02853262424468994,0.5313706994056702,-0.9642847776412964,0.9532643556594849,33.0,17.913756251335144,17.913756251335144,0.0,-5.362699951171875,,0.15262000262737274,2.7339975261448846,0.19780492782592773,3.54342926238661,20.899999618530273,nan,0.0,0.0,0.0,0.8515044832229614,0.0,0.8515044832229614,0.8515044832229614,0.0,2,0.8515044832229614,0.0,0.9649117279052747,17.290498182177544,-17.913756251335144,,,,,,,,
0,34,0.25,0.0669872984290123,0.23260970413684845,0.15081757771020135,0.0,0.8363636136054993,0.2504442191203319,0.07988159358501434,0.6165607571601868,-0.947965681552887,0.8923919200897217,34.0,8.681843815138564,8.681843815138564,0.0,-7.12839990234375,,0.15181000530719757,1.3179907556524457,0.2108287662267685,1.830382420119164,20.899999618530273,nan,0.0,0.0,0.0,0.4648735892772674,0.0,0.4648735892772674,0.4648735892772674,0.0,1,0.4648735892772674,0.0,1.182260208129884,10.41350656747818,-8.681843815138564,,,,,,,,
0,35,0.25,0.0669872984290123,0.17580045759677887,0.31336286689707166,0.0,1.0,0.38311172729344783,0.0846187025308609,0.6814264059066772,-0.9957305788993835,0.9898585081100464,35.0,4.639231562614441,4.639231562614441,0.0,-8.37975,,0.1469999998807907,0.6819670391512833,0.22337624430656433,1.0362941229252876,20.899999618530273,nan,0.0,0.0,1.0,0.4445264034522207,0.052631578947368474,0.39189482450485225,0.39189482450485225,0.0,1,0.39189482450485225,0.0,0.6283273315429696,18.529173374176025,-4.639231562614441,,,,,,,,
0,36,0.25,0.0669872984290123,0.05322970449924469,0.3212392771008932,0.0,1.0,0.3705399531525232,-0.019908208400011063,0.6184253692626953,-0.9577711224555969,0.9311061501502991,36.0,-10.425523057579994,0.0,10.425523057579994,-9.01239990234375,,0.12999999523162842,0.0,0.2393086701631546,0.0,20.899999618530273,nan,0.0,0.0,1.0,0.5547600131285818,0.052631578947368474,0.5021284341812133,0.5021284341812133,0.0,2,0.5021284341812133,0.0,1.09638626098633,18.519626766443253,10.425523057579994,,,,,,,,
0,37,0.25,0.0669872984290123,0.07315903156995773,0.31592926934639903,0.0,1.0,0.3676910260947597,0.12560656666755676,0.5424085855484009,-0.9429697394371033,0.9572100639343262,37.0,9.87933211401105,9.87933211401105,0.0,-8.862999755859375,,0.1289999932050705,1.2744337755780601,0.2447691708803177,2.4181559303977807,20.899999618530273,nan,0.0,0.0,1.0,0.39692351153022365,0.052631578947368474,0.3442919325828552,0.3442919325828552,0.0,1,0.3442919325828552,0.0,1.3232913970947282,21.621047507971525,-9.87933211401105,,,,,,,,
0,38,0.25,0.0669872984290123,0.4815760850906372,0.3354596145012799,0.0,1.0,0.36430112057128833,0.11705251783132553,0.5954979658126831,-0.8350304365158081,0.9266271591186523,38.0,-5.212676972150803,0.0,5.212676972150803,-8.174000244140625,,0.13107000291347504,0.0,0.24356763064861298,0.0,20.899999618530273,nan,0.0,0.0,1.0,1.8427653419030343,0.052631578947368474,1.7901337629556657,1.7901337629556657,0.0,4,1.7901337629556657,0.0,1.316970825195314,26.10467755794525,5.212676972150803,,,,,,,,
0,39,0.25,0.0669872984290123,0.31226739287376404,0.3142759282799328,0.0,1.0,0.360654255598904,-0.10443250834941864,0.6259229779243469,-0.9871371984481812,0.9761512279510498,39.0,0.6434427499771118,0.6434427499771118,0.0,-6.854750244140625,,0.14000000059604645,0.09008198538031742,0.24330084025859833,0.1565501617277345,20.899999618530273,nan,0.0,0.0,1.0,0.4407643668902548,0.052631578947368474,0.3881327879428863,0.3881327879428863,0.0,1,0.3881327879428863,0.0,0.7709641265869153,27.34640610218048,-0.6434427499771118,,,,,,,,
0,40,0.25,0.0669872984290123,0.5551846027374268,0.3139276048716377,0.0,1.0,0.3547660102563244,0.023520300164818764,0.6081538796424866,-0.9462382793426514,0.94855135679245,40.0,-3.159251034259796,0.0,3.159251034259796,-5.034250122070312,,0.14663000404834747,0.0,0.24916067719459534,0.0,20.899999618530273,nan,0.0,0.0,1.0,0.3622031502974661,0.052631578947368474,0.3095715713500976,0.3095715713500976,0.0,1,0.3095715713500976,0.0,0.9829094696044934,9.752314448356628,3.159251034259796,,,,,,,,
0,41,0.25,0.0669872984290123,0.3559704124927521,0.30858293789274555,0.0,1.0,0.3558187704564657,-0.03943721204996109,0.5668244361877441,-0.9754027128219604,0.8378063440322876,41.0,-0.01744598150253296,0.0,0.01744598150253296,-2.9157000732421876,,0.14712999761104584,0.0,0.2508627772331238,0.0,20.899999618530273,nan,0.0,0.0,1.0,0.3160891227973135,0.052631578947368474,0.263457543849945,0.263457543849945,0.0,1,0.263457543849945,0.0,1.6904608917236346,12.698690414428711,0.01744598150253296,,,,,,,,
0,42,0.25,0.0669872984290123,0.09003853797912598,0.2858957855390313,0.0,1.0,0.3623928782857186,-0.12467381358146667,0.5538776516914368,-0.974176824092865,0.9480257034301758,42.0,-1.9274366647005081,0.0,1.9274366647005081,-0.9985000305175781,,0.1473899930715561,0.0,0.24726110696792603,0.0,20.899999618530273,nan,0.0,0.0,1.0,0.30878433516151027,0.052631578947368474,0.2561527562141418,0.2561527562141418,0.0,1,0.2561527562141418,0.0,1.2145839691162124,6.171831890940666,1.9274366647005081,,,,,,,,
0,43,0.25,0.0669872984290123,0.3084149956703186,0.29622724137630907,0.0,1.0,0.3544465926575704,-0.009109257720410824,0.5122787952423096,-0.8280289769172668,0.9979614615440369,43.0,43.136940121650696,43.136940121650696,0.0,-0.08285000038146972,,0.1496499925851822,6.455442769352475,0.23651383817195892,10.202483275165575,20.899999618530273,nan,0.0,0.0,1.0,0.24681475689536647,0.052631578947368474,0.194183177947998,0.194183177947998,0.0,1,0.194183177947998,0.0,0.7699002838134774,4.198046833276749,-43.136940121650696,,,,,,,,
0,44,0.25,0.0669872984290123,0.10440480709075928,0.3020411836123679,0.0,1.0,0.3559729474828564,0.08165005594491959,0.5735452175140381,-0.9231892824172974,0.9772301316261292,44.0,53.683996826410294,53.683996826410294,0.0,-0.0,,0.15212999284267426,8.166946052967946,0.22578060626983643,12.12080535045489,20.899999618530273,nan,0.0,0.0,1.0,0.35523572495109157,0.052631578947368474,0.3026041460037231,0.3026041460037231,0.0,1,0.3026041460037231,0.0,0.9551411437988293,4.5668750405311584,-53.683996826410294,,,,,,,,
0,45,0.25,0.0669872984290123,0.04793952405452728,0.30638748330973903,0.0,1.0,0.3475255654824629,-0.06734921038150787,0.5695786476135254,-0.964005172252655,0.883091151714325,45.0,9.569334141910076,9.569334141910076,0.0,-0.0,,0.1615699976682663,1.546117294995272,0.2217600792646408,2.122096297819812,20.899999618530273,nan,0.0,0.0,1.0,0.3312691145194204,0.052631578947368474,0.27863753557205195,0.27863753557205195,0.0,1,0.27863753557205195,0.0,1.0601670074462903,19.6711345911026,-9.569334141910076,,,,,,,,
0,46,0.25,0.0669872984290123,0.2185896933078766,0.2747568077274143,0.0,1.0,0.3472299939396232,0.06660196185112,0.5832405090332031,-0.9347960352897644,0.9657459259033203,46.0,40.94754110276699,40.94754110276699,0.0,-0.0,,0.17000000178813934,6.9610820606902974,0.21804755926132202,8.928511395211004,20.899999618530273,nan,0.0,0.0,1.0,0.3183393769515188,0.052631578947368474,0.26570779800415034,0.26570779800415034,0.0,1,0.26570779800415034,0.0,1.0806644439697282,8.97071373462677,-40.94754110276699,,,,,,,,
0,47,0.25,0.0669872984290123,0.4381355941295624,0.26889229270334125,0.0,1.0,0.34694229253847947,-0.09932845085859299,0.5343486070632935,-0.8902854323387146,0.8874021768569946,47.0,6.619611516594887,6.619611516594887,0.0,-0.0,,0.18000000715255737,1.1915301203342308,0.2063346803188324,1.3658554261114673,20.899999618530273,nan,0.0,0.0,1.0,0.31140652229911403,0.052631578947368474,0.25877494335174556,0.25877494335174556,0.0,1,0.25877494335174556,0.0,0.5247663879394537,17.39520227909088,-6.619611516594887,,,,,,,,
0,48,0.25,0.0669872984290123,0.29545092582702637,0.264555403965803,0.0,1.0,0.3467117936430755,0.2217017561197281,0.5365138053894043,-0.891888439655304,0.9889248609542847,48.0,55.74253326654434,55.74253326654434,0.0,-0.0,,0.17499999701976776,9.754943155519566,0.19263185560703278,10.73778761937119,20.899999618530273,nan,0.0,0.0,1.0,0.052631578947368474,0.052631578947368474,0.0,0.0,0.0,0,0.0,0.0,0.7509023284912117,12.340791821479797,-55.74253326654434,,,,,,,,
0,49,0.25,0.0669872984290123,0.03802645578980446,0.2590693411831508,0.0,1.0,0.34757520471543196,0.06467698514461517,0.5698371529579163,-0.8832740783691406,0.9208543300628662,49.0,7.487742304801941,7.487742304801941,0.0,-0.0,,0.1646299958229065,1.2327069843625438,0.1794455349445343,1.3436419234120045,20.899999618530273,nan,0.0,0.0,1.0,0.052631578947368474,0.052631578947368474,0.0,0.0,0.0,0,0.0,0.0,1.1735492706298842,13.064899921417236,-7.487742304801941,,,,,,,,
