non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
5.9,7.08,0.01,0.0,0.0
10.2,3.24,0.53,0.0,0.0
13.0,5.16,1.25,0.0,0.0
11.1,7.2,0.89,0.0,0.0
8.6,3.12,0.43,0.0,0.0
13.6,1.92,1.52,0.0,0.0
11.3,8.28,1.1,0.0,0.0
8.7,1.2,0.46,0.0,0.0
6.1,4.56,0.06,0.0,0.0
10.4,2.04,0.77,0.0,0.0
11.4,1.2,1.15,0.0,0.0
8.9,0.84,0.68,0.0,0.0
6.9,0.36,0.37,0.0,0.0
7.0,0.6,0.39,0.0,0.0
11.1,0.6,1.13,0.0,0.0
6.0,7.8,0.24,0.0,0.0
4.8,8.88,0.06,0.0,0.0
5.8,9.48,0.19,0.0,0.0
5.3,10.56,0.28,0.0,0.0
10.7,8.64,2.12,0.0,0.0
5.6,7.32,1.31,0.0,0.0
10.5,6.0,3.72,0.0,0.0
11.5,1.92,5.71,0.0,0.0
9.8,6.84,5.38,0.0,0.0
10.9,3.48,5.69,0.0,0.0
11.8,8.88,4.75,0.0,0.0
11.4,8.88,3.51,0.0,0.0
13.0,2.64,3.4,0.0,0.0
12.2,7.8,1.58,0.0,0.0
5.8,10.32,0.01,0.0,0.0
6.9,1.8,0.0,0.0,0.0
7.5,9.72,0.0,0.0,0.0
5.7,1.68,0.0,0.0,0.0
4.3,0.12,0.0,0.0,0.0
6.5,0.12,0.0,0.0,0.0
4.5,0.12,0.0,0.0,0.0
3.2,0.48,0.0,0.0,0.0
4.3,2.04,0.0,0.0,0.0
4.0,1.92,0.0,0.0,0.0
5.1,8.52,0.0,0.0,0.0
3.8,9.12,0.0,0.0,0.0
6.4,7.32,0.0,0.0,0.0
6.0,3.48,0.0,0.0,0.0
10.0,3.48,0.0,0.0,0.0
4.8,2.16,0.0,0.0,0.0
11.9,1.68,0.0,0.0,0.0
8.8,0.72,0.0,0.0,0.0
9.8,3.48,0.0,0.0,0.0
9.3,2.76,0.0,0.0,0.0
11.7,1.68,0.0,0.0,0.0
11.4,3.72,0.0,0.0,0.0
9.1,4.8,0.0,0.0,0.0
11.5,4.8,0.0,0.0,0.0
18.8,4.44,0.0,0.0,0.0
12.5,0.84,0.0,0.0,0.0
16.3,0.48,0.0,0.0,0.0
4.9,0.48,0.0,0.0,0.0
5.8,0.84,0.0,0.0,0.0
3.9,0.36,0.0,0.0,0.0
4.7,3.48,0.0,0.0,0.0
4.4,0.36,0.0,0.0,0.0
4.3,1.44,0.0,0.0,0.0
4.4,3.96,0.0,0.0,0.0
4.8,14.76,0.0,0.0,0.0
4.8,5.64,0.0,0.0,0.0
9.1,6.96,0.0,0.0,0.0
4.6,6.96,0.0,0.0,0.0
8.7,6.48,0.0,0.0,0.0
5.7,0.72,0.0,0.0,0.0
9.4,6.0,0.0,0.0,0.0
10.5,3.12,0.0,0.0,0.0
10.0,4.92,0.0,0.0,0.0
8.6,1.68,0.0,0.0,0.0
9.4,5.76,0.0,0.0,0.0
9.1,1.32,0.0,0.0,0.0
10.7,5.4,0.0,0.0,0.0
12.3,7.8,0.0,0.0,0.0
11.6,2.4,0.0,0.0,0.0
8.8,0.96,0.0,0.0,0.0
7.1,0.48,0.0,0.0,0.0
7.7,0.72,0.0,0.0,0.0
4.5,1.2,0.0,0.0,0.0
7.0,0.6,0.0,0.0,0.0
4.3,3.6,0.0,0.0,0.0
10.5,0.24,0.0,0.0,0.0
6.8,2.16,0.0,0.0,0.0
6.1,6.48,0.0,0.0,0.0
7.7,14.88,0.0,0.0,0.0
7.9,6.84,0.0,0.0,0.0
7.6,4.56,0.0,0.0,0.0
9.7,9.96,0.0,0.0,0.0
8.7,6.72,0.0,0.0,0.0
11.8,1.08,0.13,0.0,0.0
8.5,1.08,0.07,0.0,0.0
10.7,1.08,0.45,0.0,0.0
9.2,0.84,0.24,0.0,0.0
8.4,3.24,0.0,0.0,0.0
9.1,8.88,0.0,0.0,0.0
10.3,7.68,0.0,0.0,0.0
7.8,5.28,0.0,0.0,0.0
10.2,1.44,0.0,0.0,0.0
8.8,1.56,0.0,0.0,0.0
13.5,2.64,0.08,0.0,0.0
13.6,0.72,0.13,0.0,0.0
9.4,0.6,0.0,0.0,0.0
8.7,0.36,0.0,0.0,0.0
9.1,0.6,0.0,0.0,0.0
10.7,0.36,0.0,0.0,0.0
9.3,0.24,0.0,0.0,0.0
10.6,1.8,0.0,0.0,0.0
10.4,2.04,0.0,0.0,0.0
8.2,17.52,0.0,0.0,0.0
9.2,5.04,0.0,0.0,0.0
12.9,3.24,0.38,0.0,0.0
10.9,7.44,0.81,0.0,0.0
9.5,1.08,1.36,0.0,0.0
8.8,0.96,1.94,0.0,0.0
10.8,3.12,3.1,0.0,0.0
10.0,0.84,3.31,0.0,0.0
10.2,3.48,3.08,0.0,0.0
7.3,5.16,1.38,0.0,0.0
8.9,3.48,1.55,0.0,0.0
8.9,2.52,1.64,0.0,0.0
9.4,5.76,1.66,0.0,0.0
10.5,2.4,1.74,0.0,0.0
12.4,10.56,2.09,0.0,0.0
10.8,4.08,1.39,0.0,0.0
10.2,0.72,1.1,0.0,0.0
4.8,0.48,0.08,0.0,0.0
6.6,0.6,0.26,0.0,0.0
4.1,0.48,0.0,0.0,0.0
5.2,0.36,0.06,0.0,0.0
4.2,0.96,0.01,0.0,0.0
8.1,5.04,0.46,0.0,0.0
4.3,4.2,0.0,0.0,0.0
7.2,15.24,0.24,0.0,0.0
6.9,6.84,0.13,0.0,0.0
6.3,4.56,0.14,0.0,0.0
7.9,6.6,0.56,0.0,0.0
9.5,4.08,1.18,0.0,0.0
11.0,1.68,2.02,0.0,0.0
7.0,5.28,1.45,0.0,0.0
11.5,2.16,3.32,0.0,0.0
11.0,1.8,3.28,0.0,0.0
8.3,1.44,2.03,0.0,0.0
10.0,3.0,3.1,0.0,0.0
9.1,3.0,3.23,0.0,0.0
9.4,4.44,3.48,0.0,0.0
14.8,1.56,6.98,0.0,0.0
12.3,1.8,6.09,0.0,0.0
9.2,1.32,4.76,0.0,0.0
11.4,1.56,7.22,0.0,0.0
3.7,0.36,2.0,0.0,0.0
4.2,0.6,2.81,0.0,0.0
3.7,0.36,2.96,0.0,0.0
3.6,0.6,3.18,0.0,0.0
6.3,0.12,5.0,0.0,0.0
3.7,0.48,3.7,0.0,0.0
4.1,2.16,3.95,0.0,0.0
3.5,6.72,3.28,0.0,0.0
5.2,4.08,4.08,0.0,0.0
4.3,9.72,4.82,0.0,0.0
5.7,21.12,9.26,0.0,0.0
4.3,12.48,10.07,0.0,0.0
4.4,7.44,11.08,0.0,0.0
11.3,12.72,18.39,0.0,0.0
10.4,5.28,16.59,0.0,0.0
5.6,4.08,10.57,0.0,0.0
4.4,5.64,7.28,0.0,0.0
9.1,11.28,7.1,0.0,0.0
5.8,4.08,3.74,0.0,0.0
10.1,7.2,4.95,0.0,0.0
12.6,3.36,5.5,0.0,0.0
9.3,1.68,2.85,0.0,0.0
9.5,6.0,1.69,0.0,0.0
9.8,0.84,1.25,0.0,0.0
8.7,0.96,0.67,0.0,0.0
4.6,1.56,0.0,0.0,0.0
9.5,0.12,0.16,0.0,0.0
3.3,0.48,0.0,0.0,0.0
3.4,0.12,0.0,0.0,0.0
4.4,0.12,0.0,0.0,0.0
9.1,1.08,0.0,0.0,0.0
3.3,4.56,0.0,0.0,0.0
5.9,6.72,0.0,0.0,0.0
5.6,12.96,0.4,0.0,0.0
5.8,17.76,1.83,0.0,0.0
10.1,9.84,4.83,0.0,0.0
4.7,6.36,3.53,0.0,0.0
11.0,7.44,7.75,0.0,0.0
10.0,3.36,7.57,0.0,0.0
10.3,3.48,7.45,0.0,0.0
11.3,7.2,6.7,0.0,0.0
11.8,9.84,5.07,0.0,0.0
10.2,10.44,3.59,0.0,0.0
10.6,7.32,3.04,0.0,0.0
14.2,4.92,4.54,0.0,0.0
5.5,3.72,0.8,0.0,0.0
9.7,3.0,1.43,0.0,0.0
8.9,4.44,1.18,0.0,0.0
4.7,0.84,0.45,0.0,0.0
3.7,0.24,0.31,0.0,0.0
4.1,0.12,0.38,0.0,0.0
3.5,0.0,0.24,0.0,0.0
3.6,0.36,0.18,0.0,0.0
3.9,2.64,0.25,0.0,0.0
3.7,4.56,0.24,0.0,0.0
4.5,5.28,0.41,0.0,0.0
7.7,4.2,1.06,0.0,0.0
5.2,8.88,0.65,0.0,0.0
6.5,5.28,1.15,0.0,0.0
11.2,3.0,2.78,0.0,0.0
3.9,2.4,0.68,0.0,0.0
9.4,3.12,2.86,0.0,0.0
9.0,0.96,2.9,0.0,0.0
10.3,1.56,3.93,0.0,0.0
11.9,4.44,5.01,0.0,0.0
9.4,2.76,3.85,0.0,0.0
8.9,3.12,4.02,0.0,0.0
9.9,3.6,4.47,0.0,0.0
12.6,5.76,5.71,0.0,0.0
24.7,2.88,15.98,0.0,0.0
9.7,1.8,2.92,0.0,0.0
7.5,0.84,1.48,0.0,0.0
8.7,1.44,1.31,0.0,0.0
4.1,0.6,0.15,0.0,0.0
4.4,0.36,0.07,0.0,0.0
3.6,1.92,0.0,0.0,0.0
4.2,0.24,0.0,0.0,0.0
4.9,3.48,0.0,0.0,0.0
4.1,7.44,0.0,0.0,0.0
6.1,21.48,0.0,0.0,0.0
5.9,5.64,0.02,0.0,0.0
9.8,4.68,0.81,0.0,0.0
6.3,10.68,1.02,0.0,0.0
12.2,1.8,4.19,0.0,0.0
4.4,3.96,2.45,0.0,0.0
8.7,4.08,6.08,0.0,0.0
12.2,0.48,10.54,0.0,0.0
10.8,3.6,11.16,0.0,0.0
8.2,9.0,7.85,0.0,0.0
9.1,2.64,4.41,0.0,0.0
9.7,7.2,4.05,0.0,0.0
8.2,2.64,2.41,0.0,0.0
12.1,8.4,3.31,0.0,0.0
10.4,2.28,1.91,0.0,0.0
13.0,2.4,2.1,0.0,0.0
5.8,0.84,0.15,0.0,0.0
11.6,4.2,0.69,0.0,0.0
4.1,0.24,0.0,0.0,0.0
3.8,0.36,0.0,0.0,0.0
7.1,2.16,0.0,0.0,0.0
3.4,0.12,0.0,0.0,0.0
6.3,1.8,0.0,0.0,0.0
3.7,2.64,0.0,0.0,0.0
9.1,11.16,0.0,0.0,0.0
8.3,3.6,0.0,0.0,0.0
7.2,9.72,0.0,0.0,0.0
9.1,12.96,0.26,0.0,0.0
8.6,3.24,0.57,0.0,0.0
8.4,5.28,1.01,0.0,0.0
10.8,2.88,1.99,0.0,0.0
9.8,1.2,2.55,0.0,0.0
9.8,1.92,3.88,0.0,0.0
8.6,1.8,2.67,0.0,0.0
9.2,2.64,0.72,0.0,0.0
9.6,6.12,0.7,0.0,0.0
8.9,4.08,0.33,0.0,0.0
8.2,4.32,0.1,0.0,0.0
11.5,1.56,0.34,0.0,0.0
12.0,1.08,0.32,0.0,0.0
10.2,0.6,0.05,0.0,0.0
10.9,0.6,0.01,0.0,0.0
9.1,0.48,0.0,0.0,0.0
8.0,0.96,0.0,0.0,0.0
12.3,0.24,0.0,0.0,0.0
8.3,0.36,0.0,0.0,0.0
9.7,1.92,0.0,0.0,0.0
12.2,4.8,0.0,0.0,0.0
9.6,20.16,0.0,0.0,0.0
9.4,4.56,0.0,0.0,0.0
10.0,4.68,0.47,0.0,0.0
9.3,8.4,1.77,0.0,0.0
8.5,2.16,2.96,0.0,0.0
9.2,3.6,5.16,0.0,0.0
8.9,3.36,6.82,0.0,0.0
10.1,1.68,9.53,0.0,0.0
7.9,1.68,8.63,0.0,0.0
8.0,2.64,6.88,0.0,0.0
9.1,1.32,2.62,0.0,0.0
11.9,2.88,3.5,0.0,0.0
11.5,3.96,2.69,0.0,0.0
11.6,3.0,2.07,0.0,0.0
10.5,13.08,1.34,0.0,0.0
10.4,2.4,1.0,0.0,0.0
10.4,0.96,0.81,0.0,0.0
6.4,0.6,0.16,0.0,0.0
6.4,0.24,0.16,0.0,0.0
5.7,0.0,0.04,0.0,0.0
5.7,0.72,0.01,0.0,0.0
3.7,3.36,0.0,0.0,0.0
3.9,4.8,0.0,0.0,0.0
3.4,6.36,0.0,0.0,0.0
8.2,13.32,0.06,0.0,0.0
10.0,5.52,0.37,0.0,0.0
9.0,3.24,0.51,0.0,0.0
5.2,2.52,0.35,0.0,0.0
10.6,3.72,1.9,0.0,0.0
7.2,5.16,1.71,0.0,0.0
6.3,4.2,2.2,0.0,0.0
9.5,2.16,4.7,0.0,0.0
9.7,2.52,5.1,0.0,0.0
9.9,2.04,3.83,0.0,0.0
10.7,6.12,1.83,0.0,0.0
9.2,1.44,1.0,0.0,0.0
10.3,2.4,0.89,0.0,0.0
13.3,1.32,1.26,0.0,0.0
13.3,3.12,1.12,0.0,0.0
8.7,4.8,0.26,0.0,0.0
6.4,3.0,0.0,0.0,0.0
6.3,0.72,0.0,0.0,0.0
3.7,2.4,0.0,0.0,0.0
4.6,0.48,0.0,0.0,0.0
4.6,0.36,0.0,0.0,0.0
3.4,0.12,0.0,0.0,0.0
3.7,0.24,0.0,0.0,0.0
6.4,0.72,0.0,0.0,0.0
3.4,3.84,0.0,0.0,0.0
6.6,4.08,0.0,0.0,0.0
4.3,15.0,0.0,0.0,0.0
4.5,16.44,0.31,0.0,0.0
6.8,10.32,1.69,0.0,0.0
7.4,3.96,2.81,0.0,0.0
5.8,11.52,2.16,0.0,0.0
11.3,4.68,5.25,0.0,0.0
4.1,1.44,1.7,0.0,0.0
5.8,5.88,1.42,0.0,0.0
14.1,9.36,2.62,0.0,0.0
6.4,4.08,0.46,0.0,0.0
10.7,3.48,1.03,0.0,0.0
9.4,5.28,0.56,0.0,0.0
8.5,1.08,0.35,0.0,0.0
9.9,3.72,0.5,0.0,0.0
9.0,1.44,0.4,0.0,0.0
5.4,0.96,0.0,0.0,0.0
6.2,6.84,0.13,0.0,0.0
13.9,2.52,1.28,0.0,0.0
6.9,0.36,0.22,0.0,0.0
3.7,0.12,0.0,0.0,0.0
5.0,1.8,0.01,0.0,0.0
12.5,0.72,0.92,0.0,0.0
5.8,5.04,0.1,0.0,0.0
4.2,6.96,0.02,0.0,0.0
5.0,9.84,0.51,0.0,0.0
5.7,18.6,1.14,0.0,0.0
8.7,10.92,2.56,0.0,0.0
6.2,8.4,3.03,0.0,0.0
9.9,8.28,7.94,0.0,0.0
14.9,2.64,13.83,0.0,0.0
11.6,8.64,13.18,0.0,0.0
9.8,8.64,10.4,0.0,0.0
11.6,9.6,6.86,0.0,0.0
9.5,7.56,4.57,0.0,0.0
12.0,6.0,4.95,0.0,0.0
8.3,5.64,1.72,0.0,0.0
9.1,6.0,1.48,0.0,0.0
9.4,1.08,1.27,0.0,0.0
9.8,4.92,1.04,0.0,0.0
6.3,0.72,0.23,0.0,0.0
3.9,0.6,0.0,0.0,0.0
3.9,0.0,0.0,0.0,0.0
3.3,0.24,0.0,0.0,0.0
5.1,0.24,0.0,0.0,0.0
4.4,4.68,0.0,0.0,0.0
3.5,3.96,0.0,0.0,0.0
3.8,6.72,0.0,0.0,0.0
7.2,4.44,0.0,0.0,0.0
5.9,5.28,0.02,0.0,0.0
5.8,9.24,0.48,0.0,0.0
8.5,2.28,1.59,0.0,0.0
4.1,5.76,1.15,0.0,0.0
6.8,0.84,2.09,0.0,0.0
9.0,1.56,3.07,0.0,0.0
9.7,3.84,4.03,0.0,0.0
10.1,2.28,4.37,0.0,0.0
10.0,1.8,3.55,0.0,0.0
9.7,2.16,3.28,0.0,0.0
10.1,6.36,3.19,0.0,0.0
18.9,7.68,9.15,0.0,0.0
15.5,0.84,6.21,0.0,0.0
10.5,2.16,2.45,0.0,0.0
8.0,1.8,1.31,0.0,0.0
6.8,0.84,1.16,0.0,0.0
3.6,0.84,0.5,0.0,0.0
5.4,0.24,0.85,0.0,0.0
3.4,0.24,0.38,0.0,0.0
4.9,0.48,0.79,0.0,0.0
3.5,2.88,0.49,0.0,0.0
3.7,2.64,0.25,0.0,0.0
5.6,12.96,0.37,0.0,0.0
5.5,6.36,0.31,0.0,0.0
6.7,3.48,1.5,0.0,0.0
4.1,5.16,1.44,0.0,0.0
9.7,3.36,3.48,0.0,0.0
6.0,1.2,3.53,0.0,0.0
9.0,1.08,7.61,0.0,0.0
9.9,2.64,10.1,0.0,0.0
12.5,4.92,11.56,0.0,0.0
8.6,13.44,6.73,0.0,0.0
12.0,7.56,4.17,0.0,0.0
10.5,3.96,1.92,0.0,0.0
7.6,2.88,0.66,0.0,0.0
10.5,8.76,0.79,0.0,0.0
13.0,7.08,0.84,0.0,0.0
9.1,1.68,0.12,0.0,0.0
10.1,0.84,0.09,0.0,0.0
8.4,0.24,0.0,0.0,0.0
4.9,0.6,0.0,0.0,0.0
4.1,0.72,0.0,0.0,0.0
4.6,0.36,0.0,0.0,0.0
3.4,0.12,0.0,0.0,0.0
5.7,3.36,0.0,0.0,0.0
7.1,5.88,0.0,0.0,0.0
8.9,12.72,0.0,0.0,0.0
8.8,5.76,0.0,0.0,0.0
8.8,7.2,0.0,0.0,0.0
9.1,7.92,0.0,0.0,0.0
9.6,3.48,0.16,0.0,0.0
10.1,4.68,0.48,0.0,0.0
12.9,1.32,1.35,0.0,0.0
11.1,1.08,1.38,0.0,0.0
9.2,1.56,0.93,0.0,0.0
8.9,1.68,0.77,0.0,0.0
9.0,2.4,0.44,0.0,0.0
9.7,4.44,0.5,0.0,0.0
8.9,4.92,0.21,0.0,0.0
11.3,4.56,0.37,0.0,0.0
9.5,3.12,0.08,0.0,0.0
9.9,3.24,0.08,0.0,0.0
12.6,0.72,0.35,0.0,0.0
10.2,0.6,0.01,0.0,0.0
12.4,0.36,0.16,0.0,0.0
10.5,0.72,0.0,0.0,0.0
9.6,0.12,0.0,0.0,0.0
9.8,0.36,0.0,0.0,0.0
12.9,1.32,0.12,0.0,0.0
11.1,11.4,0.02,0.0,0.0
7.2,21.36,0.0,0.0,0.0
9.5,7.92,0.0,0.0,0.0
10.1,6.12,0.0,0.0,0.0
12.0,10.44,0.28,0.0,0.0
9.8,2.88,0.22,0.0,0.0
8.0,0.96,0.16,0.0,0.0
9.0,1.32,0.36,0.0,0.0
9.8,0.6,0.69,0.0,0.0
11.2,3.6,1.04,0.0,0.0
8.1,1.32,0.31,0.0,0.0
9.8,2.4,0.46,0.0,0.0
10.6,2.16,0.61,0.0,0.0
11.7,5.16,0.75,0.0,0.0
10.7,2.88,0.45,0.0,0.0
11.1,5.28,0.36,0.0,0.0
12.8,2.76,0.37,0.0,0.0
10.2,0.96,0.0,0.0,0.0
4.4,2.4,0.0,0.0,0.0
4.1,0.72,0.0,0.0,0.0
7.3,0.36,0.0,0.0,0.0
4.6,0.24,0.0,0.0,0.0
3.3,0.84,0.0,0.0,0.0
3.7,0.96,0.0,0.0,0.0
4.2,4.44,0.0,0.0,0.0
8.1,9.72,0.0,0.0,0.0
8.0,1.56,0.0,0.0,0.0
7.1,5.4,0.0,0.0,0.0
4.6,4.68,0.0,0.0,0.0
11.1,9.36,0.0,0.0,0.0
7.5,8.88,0.0,0.0,0.0
6.7,7.56,0.0,0.0,0.0
9.9,0.72,0.0,0.0,0.0
10.1,2.52,0.0,0.0,0.0
8.9,2.64,0.0,0.0,0.0
9.2,1.32,0.0,0.0,0.0
11.5,4.44,0.0,0.0,0.0
10.7,3.12,0.0,0.0,0.0
11.6,1.32,0.0,0.0,0.0
9.9,5.88,0.0,0.0,0.0
12.0,1.2,0.0,0.0,0.0
6.5,0.84,0.0,0.0,0.0
4.2,0.6,0.0,0.0,0.0
6.2,0.72,0.0,0.0,0.0
3.7,0.48,0.0,0.0,0.0
3.3,0.48,0.0,0.0,0.0
3.9,0.24,0.0,0.0,0.0
4.9,0.72,0.0,0.0,0.0
5.1,3.0,0.0,0.0,0.0
5.0,4.8,0.0,0.0,0.0
4.2,8.04,0.0,0.0,0.0
6.0,6.24,0.0,0.0,0.0
3.8,18.24,0.0,0.0,0.0
7.1,11.52,0.0,0.0,0.0
5.7,3.12,0.0,0.0,0.0
6.8,5.64,0.0,0.0,0.0
12.0,8.76,1.07,0.0,0.0
8.8,10.32,0.94,0.0,0.0
3.9,4.68,0.22,0.0,0.0
11.0,14.04,0.38,0.0,0.0
5.4,5.28,0.0,0.0,0.0
10.3,4.92,0.16,0.0,0.0
7.9,1.68,0.0,0.0,0.0
12.7,2.52,0.49,0.0,0.0
10.3,10.8,0.11,0.0,0.0
7.1,1.08,0.0,0.0,0.0
5.8,0.96,0.0,0.0,0.0
5.6,0.72,0.0,0.0,0.0
12.5,0.96,0.02,0.0,0.0
6.2,0.72,0.0,0.0,0.0
6.3,0.12,0.0,0.0,0.0
4.9,1.08,0.0,0.0,0.0
10.2,3.12,0.0,0.0,0.0
4.9,9.72,0.0,0.0,0.0
4.8,4.8,0.0,0.0,0.0
5.7,4.32,0.0,0.0,0.0
3.9,23.76,0.0,0.0,0.0
12.9,12.72,0.31,0.0,0.0
7.1,9.6,0.21,0.0,0.0
10.6,12.84,1.29,0.0,0.0
9.3,4.92,1.47,0.0,0.0
9.8,5.88,1.86,0.0,0.0
9.1,6.48,1.46,0.0,0.0
9.6,13.68,1.37,0.0,0.0
10.0,6.96,1.52,0.0,0.0
11.7,7.92,1.89,0.0,0.0
10.3,4.68,1.3,0.0,0.0
9.8,2.4,1.21,0.0,0.0
7.0,3.6,0.56,0.0,0.0
10.7,2.52,1.51,0.0,0.0
8.1,0.6,1.02,0.0,0.0
4.8,1.32,0.43,0.0,0.0
3.8,0.12,0.27,0.0,0.0
4.4,0.12,0.36,0.0,0.0
4.4,0.12,0.42,0.0,0.0
4.1,0.96,0.53,0.0,0.0
3.9,6.96,0.51,0.0,0.0
4.1,6.72,0.65,0.0,0.0
7.9,8.88,1.67,0.0,0.0
8.5,1.44,1.77,0.0,0.0
6.9,7.08,1.24,0.0,0.0
12.6,2.64,3.67,0.0,0.0
5.6,3.96,1.27,0.0,0.0
7.4,2.04,2.1,0.0,0.0
8.6,2.28,2.5,0.0,0.0
11.1,1.2,3.04,0.0,0.0
9.8,2.76,2.02,0.0,0.0
10.7,2.04,2.49,0.0,0.0
10.2,3.24,2.27,0.0,0.0
13.0,6.48,2.9,0.0,0.0
10.7,3.6,1.41,0.0,0.0
13.4,5.16,1.8,0.0,0.0
12.1,4.56,0.74,0.0,0.0
5.4,0.96,0.0,0.0,0.0
8.8,0.84,0.1,0.0,0.0
4.1,0.36,0.0,0.0,0.0
4.6,0.36,0.0,0.0,0.0
3.5,0.6,0.0,0.0,0.0
3.5,0.36,0.0,0.0,0.0
3.8,3.12,0.0,0.0,0.0
3.7,8.52,0.0,0.0,0.0
8.5,19.32,0.0,0.0,0.0
4.8,2.28,0.0,0.0,0.0
6.7,3.84,0.0,0.0,0.0
5.4,9.0,0.0,0.0,0.0
9.6,1.92,0.0,0.0,0.0
3.6,1.56,0.0,0.0,0.0
9.0,4.8,0.0,0.0,0.0
9.9,2.76,0.0,0.0,0.0
10.7,1.68,0.0,0.0,0.0
9.2,10.8,0.0,0.0,0.0
9.5,6.0,0.0,0.0,0.0
9.3,8.16,0.0,0.0,0.0
9.9,4.44,0.0,0.0,0.0
8.7,4.8,0.0,0.0,0.0
13.1,2.4,0.0,0.0,0.0
11.9,0.48,0.0,0.0,0.0
8.9,1.08,0.0,0.0,0.0
8.6,0.6,0.0,0.0,0.0
5.4,0.36,0.0,0.0,0.0
4.7,0.24,0.0,0.0,0.0
6.9,0.12,0.0,0.0,0.0
3.4,0.12,0.0,0.0,0.0
4.8,2.76,0.0,0.0,0.0
3.3,1.8,0.0,0.0,0.0
9.1,8.28,0.0,0.0,0.0
8.7,5.28,0.0,0.0,0.0
8.6,6.12,0.0,0.0,0.0
11.0,1.44,0.0,0.0,0.0
8.9,4.32,0.0,0.0,0.0
8.6,2.88,0.0,0.0,0.0
11.0,1.68,0.0,0.0,0.0
9.8,0.6,0.0,0.0,0.0
8.2,1.2,0.0,0.0,0.0
8.8,1.8,0.0,0.0,0.0
9.6,4.56,0.0,0.0,0.0
10.4,4.92,0.0,0.0,0.0
8.2,3.12,0.0,0.0,0.0
8.7,5.16,0.0,0.0,0.0
11.8,2.4,0.0,0.0,0.0
8.1,1.68,0.0,0.0,0.0
17.1,0.72,0.0,0.0,0.0
