non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
9.13,5.5,0.0,0.0,0.0
10.47,2.17,0.0,0.0,0.0
12.72,1.67,0.0,0.0,0.0
14.07,12.01,2.19,0.0,0.0
13.17,5.17,3.71,0.0,0.0
12.27,16.35,5.11,0.0,0.0
11.37,15.34,5.71,0.0,0.0
11.37,3.67,5.47,0.0,0.0
12.72,5.17,4.97,0.0,0.0
12.72,3.84,4.19,0.0,0.0
11.82,2.67,3.13,0.0,0.0
10.92,1.67,2.14,0.0,0.0
10.02,6.67,3.08,0.0,0.0
9.13,7.0,3.59,0.0,0.0
5.08,7.17,2.71,0.0,0.0
2.38,2.5,2.32,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.55,0.0,0.0
3.27,0.0,0.27,0.0,0.0
6.41,0.0,0.98,0.0,0.0
6.88,0.0,1.18,0.0,0.0
7.78,2.55,1.69,0.0,0.0
9.13,2.5,2.98,0.0,0.0
10.47,2.51,4.96,0.0,0.0
12.72,1.67,6.64,0.0,0.0
14.07,12.02,11.0,0.0,0.0
13.17,10.01,11.28,0.0,0.0
12.27,16.37,7.71,0.0,0.0
11.37,15.36,5.64,0.0,0.0
11.37,4.17,4.84,0.0,0.0
12.72,4.17,4.08,0.0,0.0
12.72,3.83,2.85,0.0,0.0
11.82,2.67,1.7,0.0,0.0
10.92,1.66,0.78,0.0,0.0
10.02,6.68,0.23,0.0,0.0
9.13,7.01,0.0,0.0,0.0
5.08,7.18,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.41,0.0,0.0,0.0,0.0
6.88,0.0,0.0,0.0,0.0
7.78,2.55,0.0,0.0,0.0
9.13,2.5,0.0,0.0,0.0
10.47,2.51,0.0,0.0,0.0
12.72,1.67,0.48,0.0,0.0
14.07,12.02,3.04,0.0,0.0
13.17,10.02,3.99,0.0,0.0
12.27,16.37,3.93,0.0,0.0
11.37,15.36,3.45,0.0,0.0
11.37,4.18,2.93,0.0,0.0
12.72,4.18,2.06,0.0,0.0
12.72,3.84,1.05,0.0,0.0
11.82,2.67,0.06,0.0,0.0
10.92,1.67,0.0,0.0,0.0
10.02,6.68,0.0,0.0,0.0
9.13,7.02,0.0,0.0,0.0
5.08,7.18,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.04,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.43,0.0,0.0,0.0,0.0
6.88,2.54,0.0,0.0,0.0
7.78,2.51,0.0,0.0,0.0
9.13,5.51,0.04,0.0,0.0
10.47,2.17,0.33,0.0,0.0
12.72,1.67,1.5,0.0,0.0
14.07,12.03,4.09,0.0,0.0
13.17,5.18,4.94,0.0,0.0
12.27,16.38,5.94,0.0,0.0
11.37,15.37,6.1,0.0,0.0
11.37,3.68,6.04,0.0,0.0
12.72,5.18,6.37,0.0,0.0
12.72,3.84,5.88,0.0,0.0
11.82,2.67,4.73,0.0,0.0
10.92,1.67,4.34,0.0,0.0
10.02,6.68,3.13,0.0,0.0
9.13,7.02,1.29,0.0,0.0
5.08,7.19,0.0,0.0,0.0
2.38,2.51,0.05,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.43,0.0,0.0,0.0,0.0
6.88,2.54,0.0,0.0,0.0
7.78,2.51,0.0,0.0,0.0
9.13,5.51,0.0,0.0,0.0
10.47,2.17,0.0,0.0,0.0
12.72,1.67,0.0,0.0,0.0
14.07,12.04,1.61,0.0,0.0
13.17,5.19,2.51,0.0,0.0
12.27,16.39,2.8,0.0,0.0
11.37,15.38,3.03,0.0,0.0
11.37,3.68,2.93,0.0,0.0
12.72,5.18,2.31,0.0,0.0
12.72,3.85,1.37,0.0,0.0
11.82,2.67,0.32,0.0,0.0
10.92,1.67,0.0,0.0,0.0
10.02,6.69,0.0,0.0,0.0
9.13,7.02,0.0,0.0,0.0
5.08,7.19,0.0,0.0,0.0
2.38,2.51,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.43,0.0,0.0,0.0,0.0
6.88,2.54,0.0,0.0,0.0
7.78,2.51,0.0,0.0,0.0
9.13,5.52,0.0,0.0,0.0
10.47,2.17,0.0,0.0,0.0
12.72,1.67,0.0,0.0,0.0
14.07,12.04,0.0,0.0,0.0
13.17,5.19,0.0,0.0,0.0
12.27,16.39,0.0,0.0,0.0
11.37,15.39,0.0,0.0,0.0
11.37,3.68,0.0,0.0,0.0
12.72,5.18,0.0,0.0,0.0
12.72,3.85,0.0,0.0,0.0
11.82,2.67,0.0,0.0,0.0
10.92,1.67,0.0,0.0,0.0
10.02,6.69,0.0,0.0,0.0
9.13,7.02,0.0,0.0,0.0
5.08,7.19,0.0,0.0,0.0
2.38,2.51,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.43,0.0,0.0,0.0,0.0
6.88,2.54,0.0,0.0,0.0
7.78,2.51,0.0,0.0,0.0
9.13,5.52,0.0,0.0,0.0
10.47,2.18,0.0,0.0,0.0
12.72,1.67,0.0,0.0,0.0
14.07,12.05,0.05,0.0,0.0
13.17,5.19,0.78,0.0,0.0
12.27,16.4,1.38,0.0,0.0
11.37,15.4,1.66,0.0,0.0
11.37,3.68,1.49,0.0,0.0
12.72,5.18,0.96,0.0,0.0
12.72,3.85,0.15,0.0,0.0
11.82,2.68,0.0,0.0,0.0
10.92,1.67,0.0,0.0,0.0
10.02,6.69,0.0,0.0,0.0
9.13,7.03,0.0,0.0,0.0
5.08,7.2,0.0,0.0,0.0
2.38,2.51,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.41,0.0,0.0,0.0,0.0
6.88,0.0,0.0,0.0,0.0
7.78,2.55,0.0,0.0,0.0
9.13,2.51,0.0,0.0,0.0
10.47,2.51,0.0,0.0,0.0
12.72,1.67,0.0,0.0,0.0
14.07,12.06,0.57,0.0,0.0
13.17,10.05,1.01,0.0,0.0
12.27,16.41,1.5,0.0,0.0
11.37,15.4,1.69,0.0,0.0
11.37,4.18,1.35,0.0,0.0
12.72,4.19,0.39,0.0,0.0
12.72,3.85,0.0,0.0,0.0
11.82,2.67,0.0,0.0,0.0
10.92,1.68,0.0,0.0,0.0
10.02,6.69,0.0,0.0,0.0
9.13,7.03,0.0,0.0,0.0
5.08,7.2,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.41,0.0,0.0,0.0,0.0
6.88,0.0,0.0,0.0,0.0
7.78,2.57,0.0,0.0,0.0
9.13,2.52,0.0,0.0,0.0
10.47,2.51,0.0,0.0,0.0
12.72,1.68,0.0,0.0,0.0
14.07,12.06,0.04,0.0,0.0
13.17,10.05,0.4,0.0,0.0
12.27,16.41,0.71,0.0,0.0
11.37,15.41,0.85,0.0,0.0
11.37,4.18,0.6,0.0,0.0
12.72,4.19,0.02,0.0,0.0
12.72,3.85,0.0,0.0,0.0
11.82,2.67,0.0,0.0,0.0
10.92,1.68,0.0,0.0,0.0
10.02,6.69,0.0,0.0,0.0
9.13,7.03,0.0,0.0,0.0
5.08,7.2,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.41,0.0,0.0,0.0,0.0
6.88,0.0,0.0,0.0,0.0
7.78,2.57,0.0,0.0,0.0
9.13,2.52,0.0,0.0,0.0
10.47,2.51,0.0,0.0,0.0
12.72,1.67,0.0,0.0,0.0
14.07,12.07,1.27,0.0,0.0
13.17,10.05,1.93,0.0,0.0
12.27,16.42,2.38,0.0,0.0
11.37,15.42,2.63,0.0,0.0
11.37,4.19,2.96,0.0,0.0
12.72,4.19,2.74,0.0,0.0
12.72,3.86,1.57,0.0,0.0
11.82,2.67,0.14,0.0,0.0
10.92,1.68,0.0,0.0,0.0
10.02,6.7,0.0,0.0,0.0
9.13,7.03,0.0,0.0,0.0
5.08,7.2,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.43,0.0,0.0,0.0,0.0
6.88,2.57,0.0,0.0,0.0
7.78,2.51,0.0,0.0,0.0
9.13,5.53,0.0,0.0,0.0
10.47,2.18,0.0,0.0,0.0
12.72,1.67,0.12,0.0,0.0
14.07,12.07,2.67,0.0,0.0
13.17,5.19,3.98,0.0,0.0
12.27,16.42,4.29,0.0,0.0
11.37,15.43,4.42,0.0,0.0
11.37,3.69,4.71,0.0,0.0
12.72,5.19,4.58,0.0,0.0
12.72,3.85,3.46,0.0,0.0
11.82,2.68,1.85,0.0,0.0
10.92,1.67,1.31,0.0,0.0
10.02,6.7,1.25,0.0,0.0
9.13,7.04,0.1,0.0,0.0
5.08,7.21,0.0,0.0,0.0
2.38,2.51,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.06,0.0,0.0
3.27,0.0,0.08,0.0,0.0
6.43,0.0,0.24,0.0,0.0
6.88,2.55,0.0,0.0,0.0
7.78,2.52,0.0,0.0,0.0
9.13,5.53,0.0,0.0,0.0
10.47,2.18,0.0,0.0,0.0
12.72,1.67,0.0,0.0,0.0
14.07,12.07,0.62,0.0,0.0
13.17,5.2,1.4,0.0,0.0
12.27,16.43,1.8,0.0,0.0
11.37,15.42,1.9,0.0,0.0
11.37,3.69,1.58,0.0,0.0
12.72,5.19,0.73,0.0,0.0
12.72,3.86,0.02,0.0,0.0
11.82,2.68,0.0,0.0,0.0
10.92,1.67,0.0,0.0,0.0
10.02,6.7,0.0,0.0,0.0
9.13,7.04,0.0,0.0,0.0
5.08,7.21,0.0,0.0,0.0
2.38,2.51,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.43,0.0,0.0,0.0,0.0
6.88,2.55,0.0,0.0,0.0
7.78,2.52,0.0,0.0,0.0
9.13,5.53,0.0,0.0,0.0
10.47,2.18,0.0,0.0,0.0
12.72,1.67,0.0,0.0,0.0
14.07,12.08,0.0,0.0,0.0
13.17,5.2,0.0,0.0,0.0
12.27,16.43,0.0,0.0,0.0
11.37,15.43,0.0,0.0,0.0
11.37,3.69,0.0,0.0,0.0
12.72,5.19,0.0,0.0,0.0
12.72,3.86,0.0,0.0,0.0
11.82,2.68,0.0,0.0,0.0
10.92,1.67,0.0,0.0,0.0
10.02,6.71,0.0,0.0,0.0
9.13,7.04,0.0,0.0,0.0
5.08,7.21,0.0,0.0,0.0
2.38,2.51,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.43,0.0,0.0,0.0,0.0
6.88,2.55,0.0,0.0,0.0
7.78,2.51,0.0,0.0,0.0
9.13,5.53,0.0,0.0,0.0
10.47,2.18,0.0,0.0,0.0
12.72,1.67,0.0,0.0,0.0
14.07,12.08,0.0,0.0,0.0
13.17,5.2,0.0,0.0,0.0
12.27,16.43,0.0,0.0,0.0
11.37,15.43,0.22,0.0,0.0
11.37,3.69,0.1,0.0,0.0
12.72,5.2,0.0,0.0,0.0
12.72,3.86,0.0,0.0,0.0
11.82,2.68,0.0,0.0,0.0
10.92,1.67,0.0,0.0,0.0
10.02,6.71,0.0,0.0,0.0
9.13,7.04,0.0,0.0,0.0
5.08,7.21,0.0,0.0,0.0
2.38,2.51,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.43,0.0,0.0,0.0,0.0
6.88,2.55,0.0,0.0,0.0
7.78,2.51,0.0,0.0,0.0
9.13,5.53,0.0,0.0,0.0
10.47,2.18,0.0,0.0,0.0
12.72,1.67,0.0,0.0,0.0
14.07,12.08,0.0,0.0,0.0
13.17,5.19,0.0,0.0,0.0
12.27,16.44,0.0,0.0,0.0
11.37,15.44,0.0,0.0,0.0
11.37,3.68,0.0,0.0,0.0
12.72,5.2,0.0,0.0,0.0
12.72,3.86,0.0,0.0,0.0
11.82,2.68,0.0,0.0,0.0
10.92,1.68,0.0,0.0,0.0
10.02,6.7,0.0,0.0,0.0
9.13,7.04,0.0,0.0,0.0
5.08,7.21,0.0,0.0,0.0
2.38,2.52,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.41,0.0,0.0,0.0,0.0
6.88,0.0,0.0,0.0,0.0
7.78,2.57,0.0,0.0,0.0
9.13,2.51,0.0,0.0,0.0
10.47,2.52,0.0,0.0,0.0
12.72,1.67,0.0,0.0,0.0
14.07,12.08,0.0,0.0,0.0
13.17,10.06,0.0,0.0,0.0
12.27,16.45,0.0,0.0,0.0
11.37,15.43,0.0,0.0,0.0
11.37,4.19,0.03,0.0,0.0
12.72,4.19,0.0,0.0,0.0
12.72,3.86,0.0,0.0,0.0
11.82,2.68,0.0,0.0,0.0
10.92,1.68,0.0,0.0,0.0
10.02,6.7,0.0,0.0,0.0
9.13,7.04,0.0,0.0,0.0
5.08,7.21,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.41,0.0,0.0,0.0,0.0
6.88,0.0,0.0,0.0,0.0
7.78,2.58,0.0,0.0,0.0
9.13,2.52,0.0,0.0,0.0
10.47,2.51,0.0,0.0,0.0
12.72,1.68,0.0,0.0,0.0
14.07,12.08,0.39,0.0,0.0
13.17,10.07,1.3,0.0,0.0
12.27,16.44,1.97,0.0,0.0
11.37,15.44,2.79,0.0,0.0
11.37,4.19,2.61,0.0,0.0
12.72,4.19,1.77,0.0,0.0
12.72,3.86,0.77,0.0,0.0
11.82,2.68,0.0,0.0,0.0
10.92,1.68,0.0,0.0,0.0
10.02,6.71,0.0,0.0,0.0
9.13,7.04,0.0,0.0,0.0
5.08,7.21,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.05,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.43,0.0,0.1,0.0,0.0
6.88,2.57,0.0,0.0,0.0
7.78,2.51,0.0,0.0,0.0
9.13,5.54,0.52,0.0,0.0
10.47,2.18,0.39,0.0,0.0
12.72,1.67,0.91,0.0,0.0
14.07,12.08,3.23,0.0,0.0
13.17,5.2,4.22,0.0,0.0
12.27,16.44,4.31,0.0,0.0
11.37,15.44,3.67,0.0,0.0
11.37,3.69,2.6,0.0,0.0
12.72,5.2,2.08,0.0,0.0
12.72,3.85,1.59,0.0,0.0
11.82,2.69,0.61,0.0,0.0
10.92,1.67,0.21,0.0,0.0
10.02,6.71,0.07,0.0,0.0
9.13,7.05,0.0,0.0,0.0
5.08,7.21,0.0,0.0,0.0
2.38,2.51,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.43,0.0,0.0,0.0,0.0
6.88,2.57,0.0,0.0,0.0
7.78,2.51,0.0,0.0,0.0
9.13,5.54,0.0,0.0,0.0
10.47,2.18,0.0,0.0,0.0
12.72,1.68,0.0,0.0,0.0
14.07,12.08,0.0,0.0,0.0
13.17,5.2,0.0,0.0,0.0
12.27,16.45,0.0,0.0,0.0
11.37,15.43,0.0,0.0,0.0
11.37,3.69,0.0,0.0,0.0
12.72,5.2,0.0,0.0,0.0
12.72,3.86,0.0,0.0,0.0
11.82,2.68,0.0,0.0,0.0
10.92,1.68,0.0,0.0,0.0
10.02,6.71,0.0,0.0,0.0
9.13,7.04,0.0,0.0,0.0
5.08,7.21,0.0,0.0,0.0
2.38,2.51,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
2.37,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0
6.43,0.0,0.0,0.0,0.0
6.88,2.55,0.0,0.0,0.0
7.78,2.51,0.0,0.0,0.0
9.13,5.53,0.0,0.0,0.0
10.47,2.18,0.0,0.0,0.0
12.72,1.68,0.0,0.0,0.0
14.07,12.08,0.0,0.0,0.0
13.17,5.2,0.0,0.0,0.0
12.27,16.44,0.0,0.0,0.0
11.37,15.44,0.0,0.0,0.0
11.37,3.69,0.0,0.0,0.0
12.72,5.2,0.0,0.0,0.0
12.72,3.85,0.0,0.0,0.0
11.82,2.69,0.0,0.0,0.0
10.92,1.67,0.0,0.0,0.0
10.02,6.71,0.0,0.0,0.0
9.13,7.05,0.0,0.0,0.0
5.08,7.21,0.0,0.0,0.0
2.38,2.52,0.0,0.0,0.0
