non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
7.8,0.0,0.0,0.0,0.0
8.5,0.12,0.0,0.0,0.0
10.6,0.12,0.0,0.0,0.0
13.3,3.24,0.0,0.0,0.0
13.8,8.16,0.0,0.0,0.0
13.2,20.04,0.0,0.0,94.531
9.6,13.56,0.0,0.0,180.835
16.2,15.24,0.0,0.0,242.911
10.0,7.8,0.0,0.0,319.648
9.0,2.52,0.0,0.0,316.014
10.2,4.44,0.0,0.0,295.067
10.0,0.48,0.0,0.0,234.592
12.8,3.84,0.0,0.0,142.415
5.7,4.08,0.0,0.0,39.7412
15.9,0.72,0.0,0.0,0.0
15.7,1.92,0.0,0.0,0.0
21.7,0.36,0.12,0.0,0.0
16.4,1.8,0.0,0.0,0.0
14.6,1.68,0.0,0.0,0.0
16.9,1.2,0.0,0.0,0.0
13.0,4.08,0.0,0.0,0.0
9.9,2.16,0.0,0.0,0.0
9.9,0.12,0.0,0.0,0.0
6.6,0.36,0.0,0.0,0.0
9.3,1.56,0.0,0.0,0.0
9.3,0.12,0.0,0.0,0.0
8.5,0.24,0.0,0.0,0.0
10.8,3.72,0.0,0.0,0.0
14.1,25.32,0.0,0.0,0.0
13.9,9.72,0.0,0.0,166.44799999999998
15.6,6.84,0.0,0.0,240.656
15.1,10.08,0.0,0.0,277.92
12.1,8.64,0.0,0.0,283.128
9.3,4.56,0.0,0.0,364.434
12.8,4.92,0.0,0.0,388.746
16.4,2.04,0.21,0.0,386.071
11.2,0.96,0.0,0.0,271.03700000000003
11.8,17.16,0.0,0.0,110.073
14.0,3.12,0.0,0.0,11.1155
13.7,0.12,0.0,0.0,0.0
15.0,1.68,0.0,0.0,0.0
14.1,0.72,0.0,0.0,0.0
13.6,1.56,0.0,0.0,0.0
13.9,4.8,0.0,0.0,0.0
11.1,0.6,0.0,0.0,0.0
5.9,0.24,0.0,0.0,0.0
6.8,3.24,0.0,0.0,0.0
10.2,2.88,0.0,0.0,0.0
9.2,1.44,0.0,0.0,0.0
5.1,0.0,0.0,0.0,0.0
9.7,0.24,0.0,0.0,0.0
12.4,3.84,0.0,0.0,0.0
15.4,19.32,0.0,0.0,0.0
14.4,10.92,0.0,0.0,200.418
11.5,8.88,0.0,0.0,320.081
11.1,8.4,0.12,0.0,426.219
13.8,14.04,0.88,0.0,500.591
8.3,6.6,0.63,0.0,501.666
12.7,0.36,1.53,0.0,451.27
10.6,0.84,1.47,0.0,362.457
12.0,0.72,1.62,0.0,245.231
10.5,2.76,1.06,0.0,91.2449
15.2,0.72,1.15,0.0,7.0029
21.7,5.52,2.25,0.0,0.0
15.2,2.88,1.03,0.0,0.0
14.0,2.52,0.73,0.0,0.0
14.5,7.08,0.84,0.0,0.0
12.2,1.32,0.49,0.0,0.0
11.0,0.24,0.22,0.0,0.0
10.6,0.0,0.16,0.0,0.0
11.5,0.0,0.19,0.0,0.0
14.2,0.0,0.39,0.0,0.0
10.3,0.0,0.08,0.0,0.0
9.5,0.0,0.01,0.0,0.0
10.8,0.0,0.05,0.0,0.0
10.7,2.52,0.03,0.0,0.0
13.4,16.56,0.33,0.0,0.0
9.9,12.48,0.37,0.0,167.68900000000002
13.5,9.84,1.46,0.0,288.769
13.8,17.4,2.57,0.0,391.802
11.6,12.24,3.11,0.0,448.004
10.7,7.56,3.68,0.0,439.261
12.0,3.84,4.54,0.0,352.374
10.5,0.48,4.5,0.0,269.528
10.1,0.72,4.16,0.0,130.529
10.3,1.2,3.59,0.0,33.8496
10.5,1.08,3.13,0.0,0.0
11.6,0.96,3.52,0.0,0.0
14.6,2.88,4.46,0.0,0.0
15.6,7.92,4.42,0.0,0.0
13.3,1.92,2.97,0.0,0.0
15.3,1.92,3.32,0.0,0.0
10.9,0.72,1.95,0.0,0.0
12.5,0.12,2.08,0.0,0.0
8.1,0.12,1.03,0.0,0.0
10.7,1.44,1.5,0.0,0.0
8.6,1.56,1.13,0.0,0.0
11.1,0.0,1.76,0.0,0.0
8.3,1.8,1.2,0.0,0.0
14.2,9.24,2.39,0.0,0.0
12.7,17.04,2.07,0.0,0.0
13.6,15.72,2.16,0.0,27.818
15.9,11.04,2.91,0.0,56.07899999999999
12.0,0.72,2.55,0.0,97.5963
11.1,8.28,2.73,0.0,140.04
8.9,7.2,2.62,0.0,142.52
13.4,9.84,5.35,0.0,137.034
12.3,0.96,5.76,0.0,96.0527
13.8,0.48,6.88,0.0,38.9878
9.9,0.84,4.3,0.0,13.4343
10.4,6.6,4.95,0.0,0.0
15.0,0.84,8.7,0.0,0.0
18.4,0.6,11.58,0.0,0.0
13.8,0.84,7.8,0.0,0.0
14.6,3.12,9.79,0.0,0.0
16.4,0.48,13.2,0.0,0.0
14.0,0.72,11.5,0.0,0.0
13.3,0.12,11.02,0.0,0.0
9.7,0.12,8.5,0.0,0.0
9.1,0.36,8.89,0.0,0.0
8.1,0.0,8.44,0.0,0.0
5.6,0.0,6.74,0.0,0.0
8.1,1.92,9.64,0.0,0.0
13.5,3.48,15.78,0.0,0.0
12.3,8.88,13.21,0.0,0.0
11.9,10.68,12.47,0.0,82.4008
11.5,16.92,15.05,0.0,191.76
8.3,16.56,14.3,0.0,301.812
13.7,4.92,24.97,0.0,389.392
12.1,8.4,23.65,0.0,423.52
15.5,6.96,28.02,0.0,420.11800000000005
10.5,6.12,20.3,0.0,349.641
8.7,0.84,16.31,0.0,256.485
11.4,1.8,15.87,0.0,110.496
17.5,3.24,16.96,0.0,7.6067
17.4,0.96,14.6,0.0,0.0
18.0,1.44,12.62,0.0,0.0
14.2,5.16,7.35,0.0,0.0
14.1,1.2,6.33,0.0,0.0
14.6,1.08,4.2,0.0,0.0
10.1,0.6,1.96,0.0,0.0
7.3,3.36,1.06,0.0,0.0
14.0,3.6,1.55,0.0,0.0
6.8,2.64,0.26,0.0,0.0
7.5,0.24,0.22,0.0,0.0
5.9,0.0,0.04,0.0,0.0
13.0,0.24,0.5,0.0,0.0
13.8,1.92,0.55,0.0,0.0
14.1,4.32,0.91,0.0,0.0
11.1,5.76,1.37,0.0,189.159
9.4,7.44,2.83,0.0,355.31699999999995
12.5,28.2,5.34,0.0,480.298
10.9,3.0,6.1,0.0,514.914
16.4,10.2,12.43,0.0,513.373
21.3,3.12,19.04,0.0,461.385
15.1,0.84,14.13,0.0,347.957
10.1,4.8,9.21,0.0,236.652
13.0,1.56,9.73,0.0,90.6711
12.3,3.6,6.49,0.0,7.18555
21.3,0.36,13.74,0.0,0.0
16.3,3.0,7.36,0.0,0.0
19.5,2.16,9.14,0.0,0.0
25.0,0.36,13.3,0.0,0.0
15.1,3.24,4.21,0.0,0.0
14.8,0.96,3.91,0.0,0.0
11.1,0.72,2.7,0.0,0.0
9.4,0.0,2.39,0.0,0.0
7.7,0.0,2.1,0.0,0.0
7.3,0.0,1.95,0.0,0.0
9.8,0.12,2.37,0.0,0.0
10.3,0.12,2.53,0.0,0.0
10.3,2.64,2.56,0.0,0.0
17.4,8.88,5.42,0.0,0.0
10.1,13.2,2.77,0.0,27.9074
11.6,11.88,3.81,0.0,47.6846
13.3,18.36,5.58,0.0,78.1288
10.1,2.28,4.0,0.0,103.577
12.9,7.68,6.67,0.0,102.478
10.0,2.64,5.66,0.0,109.48
12.5,1.92,7.47,0.0,82.69200000000001
12.8,0.84,7.83,0.0,43.0444
9.7,0.72,5.99,0.0,14.1742
10.6,1.8,6.75,0.0,0.0
16.5,2.4,12.09,0.0,0.0
16.3,1.8,11.66,0.0,0.0
20.3,1.92,14.33,0.0,0.0
19.7,2.76,12.42,0.0,0.0
18.5,2.88,10.6,0.0,0.0
11.2,0.96,3.8,0.0,0.0
11.4,1.2,2.87,0.0,0.0
11.0,0.12,2.08,0.0,0.0
7.3,0.0,1.05,0.0,0.0
6.3,5.04,0.69,0.0,0.0
9.3,0.0,0.84,0.0,0.0
7.2,0.12,0.41,0.0,0.0
13.7,6.48,1.16,0.0,0.0
11.9,14.76,1.23,0.0,0.0
15.3,11.16,2.53,0.0,181.422
10.6,12.48,2.38,0.0,301.843
8.2,25.44,2.76,0.0,375.35
15.1,8.52,6.59,0.0,436.956
13.7,5.76,8.39,0.0,494.81
14.3,4.56,12.15,0.0,442.125
13.3,0.36,14.03,0.0,408.133
12.3,12.36,14.95,0.0,348.76300000000003
10.6,7.68,11.71,0.0,178.138
14.8,8.4,10.48,0.0,22.1951
15.2,1.44,9.46,0.0,0.0
17.5,1.68,9.33,0.0,0.0
19.4,1.92,8.77,0.0,0.0
12.7,0.96,3.36,0.0,0.0
16.6,2.88,3.82,0.0,0.0
16.3,2.28,2.76,0.0,0.0
10.7,1.2,1.15,0.0,0.0
11.6,0.36,1.12,0.0,0.0
9.1,2.88,0.55,0.0,0.0
12.8,3.24,0.98,0.0,0.0
10.1,0.0,0.65,0.0,0.0
11.2,1.32,0.68,0.0,0.0
11.0,3.96,0.54,0.0,0.0
17.4,15.24,1.53,0.0,0.0
15.3,20.04,1.35,0.0,145.825
10.5,16.44,0.97,0.0,274.801
12.3,4.2,1.79,0.0,404.569
9.0,24.6,1.69,0.0,494.847
14.0,8.16,3.51,0.0,564.1619999999999
12.4,1.44,3.69,0.0,545.298
8.3,0.96,3.38,0.0,446.172
12.4,0.24,5.81,0.0,415.05
13.5,2.88,5.59,0.0,217.021
16.5,3.72,3.27,0.0,40.5504
12.9,6.24,2.16,0.0,0.0
18.3,3.36,2.91,0.0,0.0
13.4,3.36,1.53,0.0,0.0
20.4,12.12,2.41,0.0,0.0
14.7,1.68,1.13,0.0,0.0
13.2,1.56,0.79,0.0,0.0
11.2,0.72,0.3,0.0,0.0
9.9,0.24,0.05,0.0,0.0
15.9,0.0,0.34,0.0,0.0
9.1,0.0,0.0,0.0,0.0
13.2,0.0,0.07,0.0,0.0
8.8,0.6,0.0,0.0,0.0
10.2,2.52,0.0,0.0,0.0
16.1,20.88,0.34,0.0,0.0
10.8,11.88,0.42,0.0,259.23400000000004
14.9,3.48,2.57,0.0,462.229
12.1,16.92,3.36,0.0,614.3580000000001
12.1,4.68,4.51,0.0,700.092
13.2,4.08,6.82,0.0,727.5369999999999
16.2,5.88,11.89,0.0,706.4939999999999
10.8,0.24,11.29,0.0,608.12
9.2,9.96,10.48,0.0,451.889
12.9,0.72,11.01,0.0,225.583
11.2,1.56,4.45,0.0,50.6496
16.0,1.32,5.93,0.0,0.0
17.1,2.76,5.61,0.0,0.0
16.3,2.04,4.27,0.0,0.0
16.7,2.88,3.73,0.0,0.0
13.5,3.0,2.35,0.0,0.0
12.6,1.08,1.87,0.0,0.0
10.4,2.4,1.39,0.0,0.0
12.2,0.24,1.68,0.0,0.0
8.5,0.0,0.93,0.0,0.0
9.1,0.0,0.99,0.0,0.0
11.8,0.0,1.51,0.0,0.0
8.5,0.36,0.75,0.0,0.0
9.0,11.16,0.64,0.0,0.0
13.0,18.84,1.45,0.0,0.0
15.5,7.56,2.19,0.0,126.407
17.0,17.04,3.26,0.0,259.66200000000003
11.1,3.72,2.7,0.0,356.744
11.1,6.24,3.37,0.0,432.737
10.6,6.48,3.84,0.0,453.391
14.5,7.32,7.15,0.0,458.542
15.6,0.84,9.82,0.0,439.101
12.1,0.48,7.6,0.0,313.35200000000003
12.4,2.28,6.15,0.0,141.297
11.0,11.4,2.9,0.0,18.6361
15.3,3.72,3.54,0.0,0.0
20.3,0.36,4.55,0.0,0.0
13.5,0.96,1.93,0.0,0.0
12.3,5.4,1.55,0.0,0.0
17.9,1.32,2.4,0.0,0.0
12.8,1.92,1.22,0.0,0.0
10.3,1.2,0.58,0.0,0.0
9.5,1.2,0.24,0.0,0.0
10.7,0.6,0.18,0.0,0.0
9.9,0.12,0.05,0.0,0.0
7.4,0.0,0.0,0.0,0.0
7.1,0.12,0.0,0.0,0.0
8.9,1.32,0.0,0.0,0.0
13.4,14.28,0.19,0.0,0.0
15.5,11.04,1.09,0.0,239.573
12.7,27.72,2.17,0.0,453.547
12.6,23.4,3.3,0.0,577.516
14.3,14.88,5.07,0.0,654.112
13.0,1.92,5.59,0.0,676.8330000000001
15.4,4.8,7.64,0.0,523.55
11.3,2.28,6.46,0.0,447.152
13.1,4.68,7.6,0.0,295.566
13.3,0.6,6.09,0.0,131.766
15.4,6.84,4.12,0.0,17.6522
16.4,0.72,3.92,0.0,0.0
14.2,1.44,2.76,0.0,0.0
14.1,1.08,2.26,0.0,0.0
15.4,2.64,2.39,0.0,0.0
14.5,3.0,2.03,0.0,0.0
13.6,0.48,1.79,0.0,0.0
7.9,3.84,0.86,0.0,0.0
8.1,1.08,0.94,0.0,0.0
8.2,0.48,0.99,0.0,0.0
8.0,0.84,0.93,0.0,0.0
8.7,0.0,1.04,0.0,0.0
12.3,0.12,1.89,0.0,0.0
11.8,0.12,1.65,0.0,0.0
12.1,6.48,2.03,0.0,0.0
13.3,13.68,2.84,0.0,167.454
12.6,5.52,3.91,0.0,370.872
16.3,23.52,6.3,0.0,389.716
11.7,10.92,5.12,0.0,444.539
13.7,12.36,8.53,0.0,475.773
18.5,0.72,17.26,0.0,571.2130000000001
14.8,6.12,17.02,0.0,463.672
12.5,8.16,16.77,0.0,379.912
15.3,3.0,17.98,0.0,201.564
16.8,3.0,13.61,0.0,30.4076
22.7,1.32,17.78,0.0,0.0
19.8,1.08,12.73,0.0,0.0
15.7,1.68,5.84,0.0,0.0
20.7,4.2,8.12,0.0,0.0
12.0,1.44,2.68,0.0,0.0
12.1,1.8,2.26,0.0,0.0
11.6,0.36,1.77,0.0,0.0
9.7,0.72,1.08,0.0,0.0
10.6,0.12,0.88,0.0,0.0
7.6,0.0,0.32,0.0,0.0
9.1,0.0,0.28,0.0,0.0
8.5,0.0,0.09,0.0,0.0
10.7,0.84,0.18,0.0,0.0
13.4,10.08,0.75,0.0,0.0
14.5,17.52,1.41,0.0,166.658
10.8,7.32,1.9,0.0,305.708
8.4,15.84,2.54,0.0,399.185
12.0,3.72,4.05,0.0,369.539
14.1,10.8,6.44,0.0,350.32300000000004
12.1,0.72,6.52,0.0,271.658
11.1,0.72,6.49,0.0,196.291
10.1,0.24,6.31,0.0,123.521
9.1,0.36,5.59,0.0,43.6345
11.8,0.24,6.19,0.0,3.71688
11.9,1.56,5.92,0.0,0.0
16.3,0.84,8.32,0.0,0.0
17.0,2.64,8.39,0.0,0.0
16.1,1.68,7.22,0.0,0.0
23.2,4.8,12.39,0.0,0.0
13.1,1.68,4.0,0.0,0.0
9.8,1.56,3.0,0.0,0.0
9.6,0.84,3.1,0.0,0.0
7.7,0.84,2.41,0.0,0.0
13.8,1.2,4.71,0.0,0.0
9.5,0.0,3.06,0.0,0.0
9.2,1.32,3.07,0.0,0.0
12.1,2.16,3.26,0.0,0.0
11.2,14.76,2.93,0.0,0.0
16.0,7.56,5.96,0.0,215.403
15.2,4.68,6.61,0.0,382.388
11.8,22.92,5.61,0.0,549.602
12.3,19.8,5.58,0.0,543.261
13.4,3.72,8.46,0.0,586.081
14.2,9.24,12.86,0.0,691.4689999999999
9.0,0.72,10.58,0.0,603.475
9.9,13.2,10.81,0.0,429.962
9.5,14.28,7.96,0.0,230.641
12.8,2.4,4.98,0.0,38.2717
13.3,4.08,3.49,0.0,0.0
13.6,0.72,2.69,0.0,0.0
13.4,0.72,1.91,0.0,0.0
15.1,2.4,1.67,0.0,0.0
16.0,1.32,1.34,0.0,0.0
10.9,0.96,0.46,0.0,0.0
7.2,3.96,0.05,0.0,0.0
11.9,3.96,0.17,0.0,0.0
9.6,0.0,0.0,0.0,0.0
8.3,0.24,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0
9.5,0.84,0.0,0.0,0.0
12.0,2.64,0.0,0.0,0.0
14.7,20.64,0.1,0.0,53.7145
14.3,18.84,0.24,0.0,229.93
13.9,15.0,0.59,0.0,367.425
10.5,16.56,0.8,0.0,412.356
14.2,18.96,1.88,0.0,509.432
13.8,3.24,2.47,0.0,520.935
12.7,3.24,2.83,0.0,473.0580000000001
15.8,2.52,4.02,0.0,384.656
11.0,3.6,2.81,0.0,270.86400000000003
10.5,2.28,2.36,0.0,134.105
13.4,0.48,2.25,0.0,22.1583
17.3,4.32,2.95,0.0,0.0
18.9,3.24,2.96,0.0,0.0
14.5,1.08,1.63,0.0,0.0
13.9,8.28,1.27,0.0,0.0
13.3,1.32,0.99,0.0,0.0
11.2,0.72,0.61,0.0,0.0
9.1,0.6,0.21,0.0,0.0
10.9,0.24,0.26,0.0,0.0
12.5,0.0,0.34,0.0,0.0
7.8,3.24,0.0,0.0,0.0
8.9,0.12,0.07,0.0,0.0
12.8,2.4,0.36,0.0,0.0
10.9,3.72,0.19,0.0,0.0
12.4,25.2,0.36,0.0,21.8814
15.7,9.0,0.8,0.0,69.4151
9.9,10.32,0.39,0.0,134.185
13.1,22.56,1.17,0.0,194.051
9.6,3.96,0.98,0.0,205.132
10.7,0.6,1.54,0.0,258.98
14.7,5.28,2.47,0.0,233.549
13.0,0.24,2.36,0.0,203.029
10.5,0.36,2.0,0.0,161.612
11.7,4.2,1.99,0.0,60.8344
13.3,2.76,1.99,0.0,8.1813
15.4,0.36,2.35,0.0,0.0
18.5,4.32,2.84,0.0,0.0
12.9,3.96,1.41,0.0,0.0
15.7,1.8,1.47,0.0,0.0
12.5,0.84,0.59,0.0,0.0
15.5,0.96,0.54,0.0,0.0
16.7,2.04,0.4,0.0,0.0
12.6,0.24,0.06,0.0,0.0
11.4,0.84,0.0,0.0,0.0
9.0,2.16,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0
8.0,0.48,0.0,0.0,0.0
11.3,11.88,0.0,0.0,0.0
13.4,14.52,0.0,0.0,8.696069999999999
13.1,9.24,0.0,0.0,38.5269
16.7,17.76,0.0,0.0,72.1154
14.0,4.08,0.0,0.0,108.741
12.9,25.32,0.0,0.0,155.023
13.1,4.08,0.0,0.0,143.039
15.5,5.16,0.0,0.0,127.737
14.8,0.6,0.0,0.0,91.3073
13.4,0.6,0.0,0.0,56.9175
11.0,3.6,0.0,0.0,19.9116
11.8,3.36,0.0,0.0,5.84203
16.0,5.4,0.0,0.0,0.0
18.6,0.36,0.0,0.0,0.0
12.2,1.32,0.0,0.0,0.0
14.8,0.6,0.0,0.0,0.0
11.6,0.72,0.0,0.0,0.0
14.2,1.08,0.0,0.0,0.0
9.7,1.56,0.0,0.0,0.0
7.1,0.12,0.0,0.0,0.0
10.6,0.24,0.0,0.0,0.0
8.4,0.24,0.0,0.0,0.0
5.8,0.12,0.0,0.0,0.0
9.9,0.24,0.0,0.0,0.0
12.3,4.2,0.0,0.0,0.0
14.5,13.2,0.0,0.0,15.8218
11.1,14.04,0.0,0.0,86.8187
11.0,22.8,0.0,0.0,220.734
13.5,13.92,0.05,0.0,357.465
13.2,23.88,0.62,0.0,487.589
8.8,5.4,0.87,0.0,537.095
11.6,9.36,1.82,0.0,517.455
14.4,6.36,3.18,0.0,406.992
16.2,0.96,4.21,0.0,287.319
17.0,1.08,4.16,0.0,135.379
12.7,2.04,1.86,0.0,25.1097
15.2,3.84,2.05,0.0,0.0
12.7,2.76,1.5,0.0,0.0
11.5,0.48,1.06,0.0,0.0
14.0,0.36,1.45,0.0,0.0
13.7,1.8,1.06,0.0,0.0
9.6,0.12,0.32,0.0,0.0
7.2,0.6,0.07,0.0,0.0
7.7,3.84,0.05,0.0,0.0
10.1,0.48,0.16,0.0,0.0
6.9,0.12,0.0,0.0,0.0
8.7,0.12,0.03,0.0,0.0
7.2,0.24,0.0,0.0,0.0
10.2,1.08,0.05,0.0,0.0
12.8,8.16,0.27,0.0,14.3982
10.9,8.88,0.14,0.0,74.9971
11.6,7.56,0.42,0.0,147.469
7.1,11.4,0.39,0.0,232.508
10.6,8.52,1.55,0.0,314.225
13.8,11.28,2.76,0.0,326.468
13.2,1.08,3.19,0.0,287.301
12.3,3.96,3.56,0.0,224.289
12.7,5.64,4.25,0.0,153.282
15.2,0.84,5.11,0.0,56.9165
13.0,4.8,3.74,0.0,9.98519
21.0,1.2,7.75,0.0,0.0
16.7,4.32,5.1,0.0,0.0
17.2,0.6,4.99,0.0,0.0
20.3,1.44,6.87,0.0,0.0
12.7,2.52,2.83,0.0,0.0
10.0,0.48,2.21,0.0,0.0
9.3,2.88,2.29,0.0,0.0
9.0,0.48,2.38,0.0,0.0
9.9,0.0,2.53,0.0,0.0
7.6,0.12,1.99,0.0,0.0
8.4,0.12,2.4,0.0,0.0
9.3,0.12,2.95,0.0,0.0
10.6,4.2,3.39,0.0,0.0
14.3,12.96,5.79,0.0,7.80092
14.8,13.44,6.7,0.0,30.0726
12.4,13.44,5.06,0.0,50.3082
12.5,12.96,5.3,0.0,61.5832
13.4,6.96,6.37,0.0,108.022
16.1,12.84,8.77,0.0,123.64
14.3,2.88,7.85,0.0,125.373
9.4,2.76,4.44,0.0,105.175
11.9,2.76,4.89,0.0,52.9776
8.2,0.84,2.45,0.0,19.1847
9.7,2.4,3.02,0.0,8.55621
18.5,0.96,7.82,0.0,0.0
18.9,1.08,6.95,0.0,0.0
21.3,3.6,7.19,0.0,0.0
14.9,2.52,2.78,0.0,0.0
18.7,1.56,2.45,0.0,0.0
12.8,0.72,0.98,0.0,0.0
8.5,2.16,0.41,0.0,0.0
8.9,0.24,0.28,0.0,0.0
10.7,0.84,0.3,0.0,0.0
8.4,1.8,0.06,0.0,0.0
8.5,0.12,0.0,0.0,0.0
7.5,0.6,0.0,0.0,0.0
11.7,1.44,0.0,0.0,0.0
12.6,20.64,0.0,0.0,27.803
10.9,6.6,0.0,0.0,65.7319
11.1,10.68,0.0,0.0,113.13
13.2,20.28,0.0,0.0,143.97899999999998
13.1,13.44,0.0,0.0,131.24200000000002
12.9,3.36,0.0,0.0,142.10299999999998
14.6,4.56,0.0,0.0,134.755
18.5,2.76,0.0,0.0,113.49
10.8,1.08,0.0,0.0,66.6828
8.3,12.12,0.0,0.0,21.8214
13.0,2.88,0.0,0.0,11.3193
12.7,0.48,0.0,0.0,0.0
17.9,0.84,0.0,0.0,0.0
14.4,0.6,0.0,0.0,0.0
13.6,1.8,0.0,0.0,0.0
12.7,2.52,0.0,0.0,0.0
8.9,2.16,0.0,0.0,0.0
12.0,0.6,0.0,0.0,0.0
10.0,2.16,0.0,0.0,0.0
10.7,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0
11.4,0.0,0.0,0.0,0.0
7.0,0.36,0.0,0.0,0.0
9.3,2.28,0.0,0.0,0.0
15.7,15.48,0.0,0.0,34.5148
13.6,7.56,0.0,0.0,94.4056
12.4,21.12,0.0,0.0,158.406
16.4,9.24,0.0,0.0,218.96
17.6,27.72,0.0,0.0,218.257
8.4,9.6,0.0,0.0,298.916
16.9,2.16,0.0,0.0,275.505
13.5,1.8,0.0,0.0,231.297
