non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
12.4,4.44,0.0,0.0,0.0
16.3,3.48,0.0,0.0,0.0
18.1,1.8,0.0,0.0,0.0
13.4,1.8,0.0,0.0,0.0
11.3,2.52,0.0,0.0,0.0
15.2,1.2,0.0,0.0,0.0
14.1,6.12,0.0,0.0,0.0
16.5,5.28,0.0,0.0,0.0
12.4,2.28,0.0,0.0,0.0
14.9,3.72,0.0,0.0,0.0
16.6,5.64,0.0,0.0,0.0
17.6,9.84,0.0,0.0,0.0
16.7,4.08,0.0,0.0,0.0
17.0,1.08,0.0,0.0,0.0
19.9,1.32,0.0,0.0,0.0
15.9,2.16,0.0,0.0,0.0
12.1,0.84,0.0,0.0,0.0
14.6,0.48,0.0,0.0,0.0
16.2,0.12,0.0,0.0,0.0
10.9,0.6,0.0,0.0,0.0
15.5,1.8,0.0,0.0,0.0
14.6,2.88,0.0,0.0,0.0
12.9,12.0,0.0,0.0,0.0
12.2,7.92,0.0,0.0,0.0
17.3,3.24,0.03,0.0,0.0
14.4,3.0,0.24,0.0,0.0
19.2,2.76,1.57,0.0,0.0
14.3,4.92,1.11,0.0,0.0
11.1,2.4,0.78,0.0,0.0
17.4,1.68,2.42,0.0,0.0
10.0,1.44,0.37,0.0,0.0
13.3,1.8,0.53,0.0,0.0
12.0,3.0,0.2,0.0,0.0
16.1,13.08,0.64,0.0,0.0
16.9,8.64,0.82,0.0,0.0
19.2,3.6,1.3,0.0,0.0
18.0,9.12,1.17,0.0,0.0
19.1,1.92,1.42,0.0,0.0
20.7,0.84,1.8,0.0,0.0
14.5,0.6,0.32,0.0,0.0
14.8,0.96,0.32,0.0,0.0
10.3,0.36,0.0,0.0,0.0
11.9,0.36,0.04,0.0,0.0
15.8,0.36,0.24,0.0,0.0
13.6,3.36,0.07,0.0,0.0
15.2,4.08,0.15,0.0,0.0
10.7,14.88,0.02,0.0,0.0
9.7,4.08,0.16,0.0,0.0
20.1,6.6,3.8,0.0,0.0
18.3,2.16,5.33,0.0,0.0
13.9,1.8,5.08,0.0,0.0
13.1,1.2,6.36,0.0,0.0
15.7,1.8,8.96,0.0,0.0
12.8,0.84,7.45,0.0,0.0
13.4,1.44,7.36,0.0,0.0
16.7,2.04,8.85,0.0,0.0
18.3,2.04,9.39,0.0,0.0
16.2,2.16,7.95,0.0,0.0
20.9,4.08,11.88,0.0,0.0
17.7,7.8,8.31,0.0,0.0
22.1,8.16,11.63,0.0,0.0
17.7,2.76,7.26,0.0,0.0
16.7,0.84,6.1,0.0,0.0
17.3,0.6,5.96,0.0,0.0
13.3,0.72,3.18,0.0,0.0
17.9,0.36,5.65,0.0,0.0
15.2,0.24,4.23,0.0,0.0
16.7,0.6,5.2,0.0,0.0
15.2,2.16,4.25,0.0,0.0
14.5,3.96,3.67,0.0,0.0
18.3,8.4,5.88,0.0,0.0
15.9,2.88,4.1,0.0,0.0
14.9,1.32,4.24,0.0,0.0
18.6,4.8,8.25,0.0,0.0
15.1,12.0,6.82,0.0,0.0
17.3,0.96,9.89,0.0,0.0
16.6,1.2,11.08,0.0,0.0
14.8,2.04,10.16,0.0,0.0
15.3,2.88,10.57,0.0,0.0
15.6,3.0,10.55,0.0,0.0
13.3,5.52,8.52,0.0,0.0
16.7,1.8,13.26,0.0,0.0
18.4,1.92,15.48,0.0,0.0
22.8,2.64,21.11,0.0,0.0
21.8,1.68,21.13,0.0,0.0
21.2,4.32,22.09,0.0,0.0
20.2,1.44,21.73,0.0,0.0
17.6,0.24,18.26,0.0,0.0
17.1,0.6,18.89,0.0,0.0
17.7,1.92,20.91,0.0,0.0
16.7,0.72,20.06,0.0,0.0
16.7,0.36,20.48,0.0,0.0
12.5,1.08,15.52,0.0,0.0
13.3,1.32,16.95,0.0,0.0
17.3,2.52,22.33,0.0,0.0
12.6,4.92,14.84,0.0,0.0
13.0,3.48,18.65,0.0,0.0
21.4,15.0,33.44,0.0,0.0
17.1,18.96,29.06,0.0,0.0
17.8,10.44,30.77,0.0,0.0
17.3,15.12,29.69,0.0,0.0
14.7,1.32,24.92,0.0,0.0
17.3,4.44,25.34,0.0,0.0
12.8,4.8,17.1,0.0,0.0
16.6,19.2,16.38,0.0,0.0
18.2,6.96,16.2,0.0,0.0
17.3,7.92,13.22,0.0,0.0
19.9,3.72,14.16,0.0,0.0
20.3,3.84,13.49,0.0,0.0
20.6,3.48,10.71,0.0,0.0
19.7,1.32,8.45,0.0,0.0
12.9,0.96,2.99,0.0,0.0
11.3,0.24,1.16,0.0,0.0
16.7,1.08,2.73,0.0,0.0
16.2,0.84,2.21,0.0,0.0
13.8,0.24,0.82,0.0,0.0
15.2,2.28,0.88,0.0,0.0
13.4,3.72,0.45,0.0,0.0
14.9,11.88,1.65,0.0,0.0
11.4,5.4,2.93,0.0,0.0
13.3,6.36,6.47,0.0,0.0
16.1,17.64,10.69,0.0,0.0
17.2,6.84,13.54,0.0,0.0
9.1,11.28,8.81,0.0,0.0
12.2,14.88,12.38,0.0,0.0
11.7,8.52,12.14,0.0,0.0
9.5,6.0,9.36,0.0,0.0
16.7,5.16,13.78,0.0,0.0
16.9,12.24,11.32,0.0,0.0
19.1,9.24,12.73,0.0,0.0
20.4,3.48,12.71,0.0,0.0
21.2,3.12,12.65,0.0,0.0
22.3,18.48,13.02,0.0,0.0
16.5,4.32,6.99,0.0,0.0
16.5,4.44,6.97,0.0,0.0
15.0,1.32,6.24,0.0,0.0
11.3,0.48,4.12,0.0,0.0
11.9,0.0,4.66,0.0,0.0
8.8,0.36,2.82,0.0,0.0
11.4,0.36,3.88,0.0,0.0
8.7,2.16,2.57,0.0,0.0
15.5,3.96,6.58,0.0,0.0
11.0,10.32,4.13,0.0,0.0
10.0,2.64,3.79,0.0,0.0
12.5,5.64,5.99,0.0,0.0
13.6,5.28,7.61,0.0,0.0
15.0,3.24,9.24,0.0,0.0
9.8,2.04,5.37,0.0,0.0
16.0,0.36,12.13,0.0,0.0
13.8,0.6,9.91,0.0,0.0
13.1,1.08,9.49,0.0,0.0
12.2,2.52,9.0,0.0,0.0
13.4,3.0,10.64,0.0,0.0
16.2,4.56,14.62,0.0,0.0
18.2,6.96,16.73,0.0,0.0
17.2,5.04,13.85,0.0,0.0
17.5,3.96,13.05,0.0,0.0
18.3,3.72,13.56,0.0,0.0
18.6,0.6,11.96,0.0,0.0
16.0,2.04,7.39,0.0,0.0
16.8,0.6,6.4,0.0,0.0
12.1,0.12,2.93,0.0,0.0
13.7,0.6,3.11,0.0,0.0
11.5,0.24,1.47,0.0,0.0
13.0,5.16,1.6,0.0,0.0
14.4,3.72,1.8,0.0,0.0
15.9,19.92,4.16,0.0,0.0
16.1,6.48,5.37,0.0,0.0
17.4,10.32,7.65,0.0,0.0
20.1,1.08,12.05,0.0,0.0
13.4,0.96,9.48,0.0,0.0
13.1,3.36,11.36,0.0,0.0
12.9,3.96,13.25,0.0,0.0
14.3,1.44,16.65,0.0,0.0
14.1,2.76,17.8,0.0,0.0
18.0,2.4,19.33,0.0,0.0
13.2,5.76,9.64,0.0,0.0
15.3,5.76,10.5,0.0,0.0
14.8,3.84,8.34,0.0,0.0
16.6,8.52,8.27,0.0,0.0
17.6,13.92,7.94,0.0,0.0
14.7,0.72,4.52,0.0,0.0
16.6,1.08,4.42,0.0,0.0
16.7,0.6,3.51,0.0,0.0
8.4,0.36,0.37,0.0,0.0
16.8,0.6,2.38,0.0,0.0
14.7,1.08,1.71,0.0,0.0
16.5,0.0,2.52,0.0,0.0
15.9,1.44,1.99,0.0,0.0
14.3,3.72,1.05,0.0,0.0
16.0,12.12,2.18,0.0,0.0
15.1,5.52,2.31,0.0,0.0
17.8,2.4,4.34,0.0,0.0
20.8,3.72,7.15,0.0,0.0
15.6,7.92,5.43,0.0,0.0
13.3,4.08,5.32,0.0,0.0
14.3,2.28,6.83,0.0,0.0
11.5,1.2,6.02,0.0,0.0
11.8,2.64,7.61,0.0,0.0
15.7,4.92,9.17,0.0,0.0
17.5,5.64,5.48,0.0,0.0
20.2,5.04,6.89,0.0,0.0
18.5,8.4,4.71,0.0,0.0
20.0,3.96,4.85,0.0,0.0
18.5,3.48,3.18,0.0,0.0
18.1,3.48,2.53,0.0,0.0
16.8,1.2,1.65,0.0,0.0
15.7,0.96,0.82,0.0,0.0
9.8,0.36,0.06,0.0,0.0
15.5,0.84,0.31,0.0,0.0
13.5,0.48,0.16,0.0,0.0
11.2,0.36,0.0,0.0,0.0
11.1,0.6,0.0,0.0,0.0
11.5,8.88,0.0,0.0,0.0
12.2,24.12,0.09,0.0,0.0
12.3,5.88,1.58,0.0,0.0
13.9,1.44,3.68,0.0,0.0
12.5,10.44,4.14,0.0,0.0
16.6,2.52,8.56,0.0,0.0
16.4,4.32,11.66,0.0,0.0
11.6,4.56,10.74,0.0,0.0
9.9,1.8,11.63,0.0,0.0
13.4,1.56,15.08,0.0,0.0
13.1,2.16,12.51,0.0,0.0
16.5,3.36,9.12,0.0,0.0
23.2,4.32,14.15,0.0,0.0
14.2,2.76,5.73,0.0,0.0
18.9,4.08,8.21,0.0,0.0
19.3,12.12,7.65,0.0,0.0
22.2,3.72,8.73,0.0,0.0
20.8,1.44,7.12,0.0,0.0
11.6,0.48,1.8,0.0,0.0
17.2,0.36,4.4,0.0,0.0
15.4,0.6,3.48,0.0,0.0
14.6,0.12,3.02,0.0,0.0
16.6,1.32,4.01,0.0,0.0
10.8,1.32,1.02,0.0,0.0
17.5,7.08,3.49,0.0,0.0
13.1,15.96,1.94,0.0,0.0
9.4,2.28,1.06,0.0,0.0
17.6,1.92,6.29,0.0,0.0
20.1,1.92,9.41,0.0,0.0
15.3,5.04,7.76,0.0,0.0
14.2,1.68,8.54,0.0,0.0
12.4,3.72,9.11,0.0,0.0
16.7,3.72,14.43,0.0,0.0
12.7,5.04,10.65,0.0,0.0
17.2,2.52,12.27,0.0,0.0
16.2,2.52,6.89,0.0,0.0
20.5,5.52,8.92,0.0,0.0
20.8,3.96,7.79,0.0,0.0
19.6,1.8,6.21,0.0,0.0
17.8,1.8,4.53,0.0,0.0
18.3,0.72,4.31,0.0,0.0
18.7,1.56,3.99,0.0,0.0
20.0,0.6,3.71,0.0,0.0
14.2,0.36,0.79,0.0,0.0
15.9,0.36,0.74,0.0,0.0
17.3,0.72,0.74,0.0,0.0
16.8,0.48,0.49,0.0,0.0
17.9,0.84,0.52,0.0,0.0
18.2,1.08,0.44,0.0,0.0
12.4,3.0,0.39,0.0,0.0
15.7,2.76,3.24,0.0,0.0
13.4,3.48,4.25,0.0,0.0
20.3,16.92,9.38,0.0,0.0
19.0,7.2,11.17,0.0,0.0
16.9,4.68,11.34,0.0,0.0
14.9,13.32,10.24,0.0,0.0
16.4,5.16,12.52,0.0,0.0
13.0,9.72,9.31,0.0,0.0
16.9,10.68,10.63,0.0,0.0
15.4,21.36,5.54,0.0,0.0
16.8,7.08,5.98,0.0,0.0
20.8,7.44,8.08,0.0,0.0
20.8,2.28,7.15,0.0,0.0
20.4,2.76,6.65,0.0,0.0
13.9,4.08,2.64,0.0,0.0
18.5,1.56,4.97,0.0,0.0
15.6,7.8,3.58,0.0,0.0
11.8,3.72,2.1,0.0,0.0
17.3,1.08,4.78,0.0,0.0
11.8,0.6,2.03,0.0,0.0
13.9,0.48,2.94,0.0,0.0
12.1,0.48,2.27,0.0,0.0
12.5,2.16,2.11,0.0,0.0
10.9,5.76,2.77,0.0,0.0
15.0,6.24,6.18,0.0,0.0
10.6,4.8,5.82,0.0,0.0
14.2,22.2,8.32,0.0,0.0
14.8,10.2,10.06,0.0,0.0
17.1,3.84,14.34,0.0,0.0
12.6,5.64,14.07,0.0,0.0
9.1,2.64,13.4,0.0,0.0
11.7,6.36,16.92,0.0,0.0
14.1,6.84,16.96,0.0,0.0
15.0,16.56,11.86,0.0,0.0
17.9,10.68,13.47,0.0,0.0
22.8,6.48,16.42,0.0,0.0
17.1,2.76,8.52,0.0,0.0
16.4,2.64,6.87,0.0,0.0
16.0,4.44,5.94,0.0,0.0
16.4,0.84,5.37,0.0,0.0
18.9,0.6,6.33,0.0,0.0
17.2,0.36,4.17,0.0,0.0
13.7,0.84,1.6,0.0,0.0
13.2,0.96,0.97,0.0,0.0
10.1,0.12,0.26,0.0,0.0
13.5,0.72,0.41,0.0,0.0
8.9,1.56,0.01,0.0,0.0
15.8,6.24,1.3,0.0,0.0
14.5,3.96,2.39,0.0,0.0
14.9,4.08,4.71,0.0,0.0
15.4,4.68,7.04,0.0,0.0
14.5,2.88,7.79,0.0,0.0
10.2,2.76,6.31,0.0,0.0
14.3,1.32,9.88,0.0,0.0
14.6,1.56,10.43,0.0,0.0
11.4,2.16,8.08,0.0,0.0
10.7,2.16,7.35,0.0,0.0
13.4,2.4,8.66,0.0,0.0
16.3,1.92,11.2,0.0,0.0
20.5,5.4,15.1,0.0,0.0
23.0,5.52,17.36,0.0,0.0
18.8,4.68,12.26,0.0,0.0
18.1,1.56,10.48,0.0,0.0
18.6,3.72,10.4,0.0,0.0
13.2,0.72,6.27,0.0,0.0
11.9,0.72,5.69,0.0,0.0
14.0,0.0,7.32,0.0,0.0
15.2,0.24,8.41,0.0,0.0
11.6,0.36,5.87,0.0,0.0
15.4,0.96,9.37,0.0,0.0
11.8,3.6,4.73,0.0,0.0
13.1,22.08,6.02,0.0,0.0
16.7,1.92,9.51,0.0,0.0
18.3,7.32,12.72,0.0,0.0
19.9,2.64,15.14,0.0,0.0
14.5,2.52,10.73,0.0,0.0
14.3,0.96,12.99,0.0,0.0
13.6,6.24,15.54,0.0,0.0
13.4,2.4,17.19,0.0,0.0
13.2,4.32,16.3,0.0,0.0
15.0,4.92,14.68,0.0,0.0
13.9,3.36,7.56,0.0,0.0
15.4,3.96,6.5,0.0,0.0
13.7,6.36,3.87,0.0,0.0
19.3,9.24,6.07,0.0,0.0
19.6,4.56,4.8,0.0,0.0
18.1,2.28,2.96,0.0,0.0
17.5,1.08,2.06,0.0,0.0
16.5,0.84,1.03,0.0,0.0
16.6,0.24,0.62,0.0,0.0
15.0,0.48,0.27,0.0,0.0
16.9,0.0,0.32,0.0,0.0
12.0,0.48,0.0,0.0,0.0
14.2,1.08,0.0,0.0,0.0
13.0,6.36,0.0,0.0,0.0
13.3,12.72,0.03,0.0,0.0
10.7,6.96,0.14,0.0,0.0
13.1,6.12,1.18,0.0,0.0
15.0,5.4,1.86,0.0,0.0
16.4,4.32,2.57,0.0,0.0
16.9,1.2,3.88,0.0,0.0
11.1,2.04,2.2,0.0,0.0
12.1,1.08,3.4,0.0,0.0
11.9,3.48,3.11,0.0,0.0
17.7,2.88,5.62,0.0,0.0
16.0,4.08,3.54,0.0,0.0
21.2,5.28,6.69,0.0,0.0
16.4,4.32,3.13,0.0,0.0
21.3,2.16,5.05,0.0,0.0
12.3,0.96,0.66,0.0,0.0
18.5,4.8,2.71,0.0,0.0
17.6,1.92,2.04,0.0,0.0
18.7,0.48,2.14,0.0,0.0
11.0,0.72,0.21,0.0,0.0
14.1,0.84,0.37,0.0,0.0
14.0,0.12,0.34,0.0,0.0
14.6,0.36,0.44,0.0,0.0
15.1,0.96,0.49,0.0,0.0
15.5,3.24,0.53,0.0,0.0
15.9,17.88,0.69,0.0,0.0
11.9,7.92,0.12,0.0,0.0
14.5,2.88,0.62,0.0,0.0
16.3,2.52,1.86,0.0,0.0
13.6,2.52,1.65,0.0,0.0
15.5,0.36,3.17,0.0,0.0
12.4,0.96,2.22,0.0,0.0
15.7,1.56,3.98,0.0,0.0
11.1,1.44,2.03,0.0,0.0
17.0,2.52,4.23,0.0,0.0
16.0,2.52,3.27,0.0,0.0
13.4,3.6,2.3,0.0,0.0
19.1,6.72,4.69,0.0,0.0
17.8,1.44,3.59,0.0,0.0
18.6,14.76,3.38,0.0,0.0
23.3,2.52,4.69,0.0,0.0
17.2,0.84,1.02,0.0,0.0
13.8,0.12,0.2,0.0,0.0
14.7,0.72,0.18,0.0,0.0
18.8,0.24,0.45,0.0,0.0
13.1,0.48,0.0,0.0,0.0
15.7,0.48,0.04,0.0,0.0
14.9,3.24,0.0,0.0,0.0
15.8,7.44,0.0,0.0,0.0
10.9,9.96,0.0,0.0,0.0
13.6,3.6,0.0,0.0,0.0
20.9,5.16,0.05,0.0,0.0
21.0,4.92,0.09,0.0,0.0
13.0,5.4,0.0,0.0,0.0
17.4,2.52,0.0,0.0,0.0
15.3,0.72,0.0,0.0,0.0
15.2,5.76,0.0,0.0,0.0
10.2,5.4,0.0,0.0,0.0
12.1,3.48,0.0,0.0,0.0
13.4,2.04,0.0,0.0,0.0
18.6,2.4,0.0,0.0,0.0
18.4,3.72,0.0,0.0,0.0
19.5,2.52,0.0,0.0,0.0
26.5,2.28,0.38,0.0,0.0
24.7,2.28,0.37,0.0,0.0
14.6,0.96,0.0,0.0,0.0
15.9,0.36,0.0,0.0,0.0
12.0,0.6,0.0,0.0,0.0
19.1,0.48,0.0,0.0,0.0
18.1,0.72,0.0,0.0,0.0
10.8,0.12,0.0,0.0,0.0
14.3,0.36,0.0,0.0,0.0
15.7,2.04,0.0,0.0,0.0
16.3,4.8,0.0,0.0,0.0
12.9,3.72,0.0,0.0,0.0
14.6,6.96,0.0,0.0,0.0
22.4,9.12,0.53,0.0,0.0
18.9,4.68,1.15,0.0,0.0
17.7,9.96,2.04,0.0,0.0
17.4,11.04,3.79,0.0,0.0
17.1,1.32,5.44,0.0,0.0
16.7,5.16,6.2,0.0,0.0
18.2,6.84,6.46,0.0,0.0
15.0,30.0,2.29,0.0,0.0
19.5,2.88,4.21,0.0,0.0
14.2,9.12,1.61,0.0,0.0
23.6,3.48,5.94,0.0,0.0
17.4,2.64,2.74,0.0,0.0
20.7,4.32,3.73,0.0,0.0
22.0,2.28,3.87,0.0,0.0
14.3,1.68,0.73,0.0,0.0
11.5,1.56,0.27,0.0,0.0
17.0,0.72,0.94,0.0,0.0
16.2,3.0,0.77,0.0,0.0
10.8,0.12,0.12,0.0,0.0
14.3,0.6,0.3,0.0,0.0
15.4,1.32,0.37,0.0,0.0
10.1,12.72,0.0,0.0,0.0
14.0,6.36,0.2,0.0,0.0
15.8,6.36,0.63,0.0,0.0
15.2,18.96,1.52,0.0,0.0
17.5,8.04,4.26,0.0,0.0
15.3,6.48,4.62,0.0,0.0
11.1,11.52,3.43,0.0,0.0
10.8,1.2,4.16,0.0,0.0
10.5,6.24,4.2,0.0,0.0
19.3,6.84,9.44,0.0,0.0
9.4,5.76,2.59,0.0,0.0
18.6,10.2,8.42,0.0,0.0
18.2,4.32,7.96,0.0,0.0
18.7,7.92,8.09,0.0,0.0
17.8,9.84,7.63,0.0,0.0
15.3,2.28,5.67,0.0,0.0
21.2,0.96,10.99,0.0,0.0
14.5,2.52,6.01,0.0,0.0
9.1,0.36,3.1,0.0,0.0
12.6,0.12,4.95,0.0,0.0
11.8,0.24,4.41,0.0,0.0
15.0,0.12,7.1,0.0,0.0
13.1,1.44,6.69,0.0,0.0
13.5,6.48,7.26,0.0,0.0
12.9,11.16,7.27,0.0,0.0
8.7,3.48,4.01,0.0,0.0
14.3,8.64,8.48,0.0,0.0
18.5,3.0,12.66,0.0,0.0
14.6,1.2,8.96,0.0,0.0
15.8,1.08,11.19,0.0,0.0
11.2,2.52,7.11,0.0,0.0
9.1,2.04,5.21,0.0,0.0
16.8,1.44,10.47,0.0,0.0
12.3,2.88,5.68,0.0,0.0
16.2,2.16,8.87,0.0,0.0
18.7,2.28,11.16,0.0,0.0
22.4,6.84,13.5,0.0,0.0
22.3,2.28,11.68,0.0,0.0
15.7,4.08,5.09,0.0,0.0
20.5,1.32,5.73,0.0,0.0
15.9,1.32,2.69,0.0,0.0
14.8,0.12,2.31,0.0,0.0
12.9,0.6,1.01,0.0,0.0
13.8,0.48,0.84,0.0,0.0
14.5,0.48,0.61,0.0,0.0
9.9,0.6,0.05,0.0,0.0
10.7,2.28,0.02,0.0,0.0
9.9,5.64,0.0,0.0,0.0
9.5,17.88,0.0,0.0,0.0
14.6,1.56,0.0,0.0,0.0
10.5,4.92,0.0,0.0,0.0
16.9,5.16,0.0,0.0,0.0
14.7,3.12,0.0,0.0,0.0
13.7,1.32,0.0,0.0,0.0
15.5,1.8,0.0,0.0,0.0
12.2,1.2,0.0,0.0,0.0
17.7,1.2,0.0,0.0,0.0
12.4,1.44,0.0,0.0,0.0
14.4,8.04,0.0,0.0,0.0
15.4,5.64,0.0,0.0,0.0
12.3,4.32,0.0,0.0,0.0
19.6,6.6,0.0,0.0,0.0
19.2,5.76,0.0,0.0,0.0
14.7,1.44,0.0,0.0,0.0
17.5,0.84,0.0,0.0,0.0
13.9,0.84,0.0,0.0,0.0
15.3,0.36,0.0,0.0,0.0
15.0,0.6,0.0,0.0,0.0
14.2,0.36,0.0,0.0,0.0
13.1,0.24,0.0,0.0,0.0
13.9,2.4,0.0,0.0,0.0
12.0,4.56,0.0,0.0,0.0
14.5,9.72,0.0,0.0,0.0
18.1,6.6,0.0,0.0,0.0
14.7,1.92,0.0,0.0,0.0
17.7,3.84,0.0,0.0,0.0
12.7,1.68,0.0,0.0,0.0
15.4,1.92,0.0,0.0,0.0
15.1,0.96,0.0,0.0,0.0
15.5,0.96,0.0,0.0,0.0
13.4,1.2,0.0,0.0,0.0
17.1,1.32,0.0,0.0,0.0
12.9,1.44,0.0,0.0,0.0
19.4,6.72,0.0,0.0,0.0
17.6,6.84,0.0,0.0,0.0
23.8,3.72,0.07,0.0,0.0
18.1,3.96,0.0,0.0,0.0
20.3,1.56,0.0,0.0,0.0
13.8,0.72,0.0,0.0,0.0
